start,end
205753,205904
206600,206760
207000,207180
229625,229783
232300,232460
232920,233080
240380,240600
245480,245760
265820,266000
274581,274723
400841,401033
406340,406454
406780,406980
436560,436740
461600,461880
461980,462160
477600,477800
486700,486920
488740,488800
510361,510440
530560,530740
536840,537040
544100,544500
544880,545080
545420,545600
546000,546180
592120,592242
594900,595060
604400,604580
613980,614300
629280,629580
630220,630540
630940,631160
688117,688188
694400,694600
730120,730269
731180,731400
768140,768280
796504,796589
801667,801743
857660,857840
892270,892411
895600,895690
946880,947080
988772,988960
990043,990242
1122271,1122352
1233281,1233359
1281320,1281485
1325280,1325460
1330107,1330201
1338766,1339340
1438700,1438860
1455140,1455302
1549586,1549700
1633380,1633534
1641349,1641482
1647640,1647807
1666902,1667100
1668534,1668621
1695860,1696060
1701360,1701580
1733696,1733785
1735540,1735720
1745044,1745136
1745520,1745940
1746240,1746440
1752880,1753080
1755620,1755880
1763220,1763400
1763680,1763880
1764420,1764660
1779556,1779780
1781360,1781540
1786203,1786274
1786560,1786740
1823200,1823380
1823557,1823631
1823720,1823920
1829840,1830040
1831680,1832240
1838438,1838522
1892500,1892660
1895076,1895190
1897340,1897640
1960101,1960214
1967980,1968200
1968280,1968460
1973680,1973840
1978060,1978240
1994280,1994520
1998732,1998867
2001280,2001500
2001640,2002040
2024100,2024300
2030660,2030840
2069108,2069261
2075380,2075580
2079600,2079760
2086780,2086960
2127020,2127222
2127420,2127600
2127740,2127900
2131060,2131160
2131395,2131499
2156520,2156700
2182886,2182920
2232143,2232275
2238400,2238518
2354700,2354900
2359240,2359420
2493340,2493540
2507200,2507302
2596039,2596206
2623540,2623740
2680160,2680326
2733660,2733820
2799660,2799747
2814580,2814760
2833619,2833681
2886000,2886200
2916560,2916860
2966560,2966820
2985280,2985400
2985660,2985840
3107688,3107798
3108060,3108220
3169130,3169188
3228880,3229136
3284100,3284280
3284680,3284840
3334768,3334940
3374600,3374664
3396183,3396258
3448993,3449047
3536560,3536760
3554887,3554952
3585020,3585220
3646680,3646860
3692005,3692148
3727260,3727420
3738597,3738720
3892372,3892440
3899980,3900040
3929080,3929240
4039512,4039569
4174000,4174160
4223115,4223190
4234660,4234820
4281000,4281180
4399900,4400080
4522700,4522762
4541960,4542179
4606405,4606490
4833920,4834140
4837900,4838100
4875440,4875620
4993602,4993695
4994315,4994397
4997080,4997280
5030806,5030883
5062420,5062620
5068847,5068964
5239103,5239280
5255780,5255870
5289451,5289520
5321500,5321680
5433682,5433785
5530667,5530776
5531804,5531878
5532100,5532358
5664792,5664872
5676860,5676937
5718620,5718687
5755169,5755320
5757388,5757450
5799560,5799715
5878521,5878653
5932691,5932860
5966797,5966820
6021743,6021833
6060005,6060180
6072046,6072125
6076820,6077020
6140040,6140240
6158478,6158625
6180640,6180860
6257480,6257545
6258525,6258760
6311520,6311760
6313760,6313960
6331360,6331520
6333476,6333677
6334840,6335040
6339060,6339280
6372240,6372400
6374600,6374780
6405720,6406040
6406500,6406700
6407340,6407600
6417350,6417500
6424000,6424160
6425180,6425380
6454431,6454667
6456620,6456880
6460740,6460960
6463920,6464145
6465560,6465820
6528655,6528711
6547640,6547880
6559836,6559934
6572320,6572500
6611063,6611120
6639940,6640116
6644960,6645180
6648920,6649340
6668475,6668616
6682500,6682680
6703287,6703370
6706368,6706560
6708160,6708340
6708480,6708720
6708980,6709260
6709747,6709800
6711640,6711800
6731881,6731942
6767400,6767620
6773968,6774161
6779680,6779880
6785592,6785757
6800800,6801060
6807020,6807200
6816360,6816540
6830180,6830360
6834520,6834860
6835540,6835720
6840720,6840920
6852380,6852680
6856114,6856345
6864480,6864700
6868360,6868580
6877900,6878100
6901020,6901331
6904060,6904374
6909120,6909360
6909812,6910120
6919380,6919560
6928640,6928820
6958200,6958380
7026840,7027020
7035840,7036000
7063600,7063780
