start,end
21822,21911
42360,42520
53840,54060
56800,56860
57100,57280
78640,78800
139666,139722
147860,148007
164328,164492
165202,165360
169501,169700
188660,188880
190081,190140
195800,195980
197140,197300
200390,200575
206482,206680
207240,207440
207740,207971
217620,217780
218120,218360
218760,218980
219120,219300
219540,219780
241140,241320
270460,270593
271360,271660
272830,272995
273180,273400
278806,278928
317240,317420
321549,321720
323730,323920
337887,338045
344220,344380
350480,350620
373800,373984
392574,392834
402635,402784
414257,414400
414460,414640
415260,415424
415560,415780
423700,423880
425897,425966
431060,431220
437408,437512
442340,442580
443040,443220
443380,443700
446920,447060
472060,472260
472700,472860
473000,473320
473880,474180
486303,486436
498044,498193
498194,498375
522240,522460
541660,541840
544100,544300
553982,554179
555137,555274
557189,557323
567100,567220
592176,592340
611720,611880
612200,612440
612660,612860
613040,613380
613720,614060
614460,614620
615340,615480
657640,657880
658205,658439
665760,665960
669180,669360
669494,669679
671240,671380
671680,671860
672860,673040
693360,693600
759140,759421
777520,777720
777780,777960
783960,784300
784760,784940
825720,825797
836300,836480
844064,844207
849772,849878
850600,850800
859497,859676
891220,891420
891880,892400
892760,892960
893300,893560
903148,903297
923520,923700
959140,959340
963880,964120
966102,966219
982560,982740
990280,990440
997240,997420
1003402,1003559
1004160,1004380
1004640,1004800
1005020,1005220
1008700,1008840
1010277,1010347
1011220,1011400
1053220,1053400
1067660,1068020
1068576,1068667
1080574,1080760
1101960,1102200
1102373,1102572
1103760,1103940
1105520,1105720
1105900,1106120
1112000,1112180
1118200,1118440
1118800,1118980
1132180,1132380
1134693,1134782
1138200,1138458
1140400,1140580
1167775,1167960
1168240,1168400
1171420,1171620
1173100,1173260
1174440,1174640
1176820,1177020
1178980,1179006
1182820,1183060
1185780,1186000
1191060,1191220
1199960,1200160
1201280,1201540
1202807,1202974
1204780,1204960
1207680,1207831
1209034,1209177
1227880,1228043
1232877,1232977
1235480,1235660
1239540,1239780
1245120,1245300
1246960,1247140
1291690,1291856
1292319,1292406
1294520,1294720
1294960,1295220
1316360,1316560
1332600,1332798
1333340,1333680
1343997,1344218
1344380,1344600
1345060,1345240
1345320,1345700
1347700,1347896
1349009,1349150
1349360,1349540
1367280,1367460
1380060,1380320
1380457,1380640
1385840,1386020
1386471,1386622
1409420,1409620
1414500,1414680
1414738,1414915
1437580,1437740
1445380,1445580
1468360,1468540
1470240,1470320
1479680,1479880
1480400,1480523
1480595,1480704
1502160,1502360
1503700,1503940
1515536,1515720
1522080,1522280
1522980,1523380
1523920,1524100
1524180,1524380
1559120,1559307
1564140,1564420
1588400,1588580
1593980,1594180
1594440,1594720
1594880,1595120
1597200,1597340
1599140,1599283
1601700,1601860
1631911,1631984
1632341,1632397
1632614,1632760
1633900,1634120
1634920,1635120
1641680,1641840
1644980,1645160
1650732,1650863
1653443,1653567
1654095,1654200
1667280,1667480
1668460,1668640
1672552,1672619
1673400,1673600
1682091,1682205
1701500,1701700
1702340,1702560
1718820,1718980
1725300,1725520
1728960,1729140
1729740,1729840
1737940,1738100
1746560,1746760
1763700,1763860
1772800,1772980
1783240,1783420
1789420,1789660
1792920,1793100
1794700,1794786
1799160,1799540
1799780,1800020
1800340,1800560
1801300,1801480
1801965,1802140
1804171,1804240
1827980,1828240
1836626,1836690
1867686,1867860
1881300,1881520
1882939,1883095
1883720,1883901
1919431,1919502
1919878,1919978
1933960,1934160
1950767,1950934
1976020,1976180
2004213,2004317
2010553,2010729
2011685,2011900
2015220,2015400
2017700,2017920
2038660,2038860
2094204,2094401
2131440,2131660
2137101,2137240
2151400,2151560
2156780,2156980
2205881,2205997
2208060,2208240
2223467,2223608
2289120,2289300
2415780,2415960
2418517,2418700
2545377,2545506
2563200,2563369
2634820,2634980
2658456,2658563
2697500,2697680
2711041,2711175
2758180,2758356
2783340,2783500
2805200,2805360
2915000,2915240
2917384,2917463
2917700,2917880
3025468,3025680
3075407,3075600
3114580,3114720
3139724,3139831
3179317,3179472
3187930,3188109
3258219,3258290
3311047,3311214
3324826,3325000
3417640,3417800
3428492,3428646
3502640,3502840
3509380,3509540
3535940,3536120
3599796,3599926
3603000,3603160
3627841,3627936
3659960,3660220
3671488,3671653
3713360,3713462
3733819,3733951
3778260,3778480
3802080,3802240
3827720,3827900
3828860,3829040
3835520,3835600
3835878,3836080
3837688,3837940
3838048,3838143
3852620,3852860
3854040,3854300
3854320,3854520
3962440,3962580
3996340,3996480
4005420,4005600
4092312,4092470
4191120,4191280
4295800,4295960
4375040,4375240
4379341,4379499
4512094,4512300
4563500,4563680
4585150,4585264
4614260,4614460
4630117,4630260
4640920,4641100
4643300,4643480
4700300,4700460
4720797,4720998
4862640,4862800
4868240,4868400
4879800,4879980
4906060,4906220
4942360,4942540
5025760,5026120
5061995,5062057
5078702,5078850
5126680,5126774
5128854,5129022
5138512,5138621
5139275,5139375
5141780,5141940
5146125,5146258
5169600,5169780
5179202,5179360
5235849,5235958
5271380,5271540
5293140,5293320
5340440,5340620
5348364,5348475
5350200,5350380
5351480,5351660
5359707,5359880
5373800,5374020
5374120,5374320
5390240,5390420
5394520,5394680
5409280,5409440
5419440,5419600
5421420,5421600
5421740,5421940
5422180,5422460
5423140,5423380
5424840,5425040
5466380,5466497
5490951,5491109
5492500,5492660
5494680,5494920
5497260,5497420
5523220,5523440
5542780,5542940
5558180,5558360
5572181,5572290
5572440,5572601
5598720,5598960
5605160,5605440
5616620,5616800
5636104,5636184
5652300,5652480
5665580,5665801
5679047,5679181
5699180,5699360
5705051,5705120
5726520,5726680
5803241,5803319
5831720,5831900
5838483,5838621
5886980,5887160
5891440,5891620
5897240,5897320
5932904,5933062
5970092,5970225
5979517,5979609
6044153,6044284
6088780,6089012
6094341,6094500
6136070,6136131
6167104,6167160
6196128,6196236
6196740,6196916
6202740,6202900
6216880,6217002
6279680,6279920
6292120,6292280
6296700,6296880
6302800,6302980
6321220,6321400
6328260,6328420
6365765,6365881
6371495,6371673
6373140,6373320
6377257,6377392
6378080,6378260
6378500,6378720
6379180,6379420
6383421,6383576
6398726,6398878
6407960,6408212
6408600,6408840
6411220,6411420
6434854,6435055
6435440,6435620
6447022,6447157
6448830,6449200
6475740,6475940
6480240,6480440
6516920,6517100
6517230,6517420
