start,end
19878120,19878298
20144060,20144244
20169994,20170093
20196080,20196225
20247760,20247940
20262780,20263040
20305920,20306100
20327400,20327580
20333260,20333440
20343160,20343640
20401160,20401380
20413080,20413280
20413360,20413580
20415860,20416060
20427234,20427416
20454520,20454700
20455000,20455240
20461640,20461940
20469280,20469480
20469960,20470160
20495180,20495460
20531080,20531260
20561075,20561213
20564100,20564194
20606400,20606564
20609400,20609620
20610000,20610320
20613240,20613840
20624827,20624886
20625320,20625640
20630380,20630640
20631193,20631249
20633040,20633260
20653060,20653280
20657540,20657860
20663100,20663400
20663640,20663940
20680060,20680240
20681300,20681780
20682420,20682600
20682720,20682900
20683240,20683460
20683640,20683880
20684040,20684280
20684380,20684920
20691100,20691300
20697820,20698020
20758094,20758220
20819053,20819111
20828060,20828280
20828400,20828603
20828703,20828840
20836800,20836960
20848640,20848840
20848960,20848983
20855740,20855940
20857720,20857940
20867100,20867279
20873760,20873960
20934240,20934440
20961380,20961546
20971000,20971200
20971480,20971700
20975060,20975200
20986960,20987140
20989760,20990000
20990320,20990560
20999080,20999260
21005920,21006080
21014760,21014960
21024999,21025122
21040180,21040340
21067000,21067200
21068520,21068720
21083160,21083320
21092580,21092800
21098700,21098880
21103620,21103820
21103940,21104140
21104580,21104760
21106940,21107140
21107220,21107400
21107480,21107740
21135941,21136200
21192020,21192220
21264229,21264374
21268800,21268960
21269500,21269860
21308582,21308650
21308780,21309060
21350801,21350936
21383550,21383612
21383940,21384140
21384220,21384440
21437260,21437440
21456100,21456440
21476980,21477220
21498680,21498840
21511280,21511540
21557680,21557880
21641160,21641440
21711440,21711640
21723520,21723680
21734580,21734760
21748900,21749080
21768220,21768460
21771829,21771895
21825260,21825440
21840880,21841040
21846329,21846493
21852200,21852354
21860200,21860400
21868540,21868740
21887600,21887760
21894222,21894350
21913860,21914040
21917940,21918100
21941000,21941180
21978300,21978480
21985160,21985348
21988020,21988200
21997380,21997580
22002880,22003060
22040420,22040600
22047200,22047400
22084540,22084700
22100320,22100520
22112130,22112300
22132202,22132292
22163129,22163280
22168283,22168359
22201080,22201260
22221620,22221800
22226407,22226530
22277320,22277500
22303739,22303824
22314300,22314500
22319860,22320060
22334080,22334260
22334620,22334800
22375440,22375620
22387500,22387660
22391980,22392160
22432780,22432980
22434159,22434318
22471660,22471840
22473080,22473240
22537020,22537180
22557300,22557460
22559640,22559820
22570460,22570680
22589200,22589480
22589560,22589960
22598230,22598380
22598900,22599020
22603040,22603100
22614320,22614540
22644040,22644260
22651062,22651420
22653120,22653300
22658000,22658180
22689280,22689520
22700220,22700419
22713040,22713097
22713240,22713311
22766560,22766740
22789340,22789422
22822860,22823060
22825000,22825200
22829740,22829940
22853120,22853360
22853460,22853700
22871200,22871480
22871560,22871800
22872600,22872800
22883020,22883180
22886580,22887020
22887360,22887540
22898479,22898600
22900320,22900500
22919140,22919460
22929400,22929680
22930440,22930640
22930740,22930960
22931205,22931280
22956806,22956980
22957040,22957280
22973680,22973820
22977765,22977902
22980709,22980892
22982560,22982760
22983020,22983340
22983360,22983520
22986660,22986840
22994821,22994918
23007060,23007340
23010080,23010260
23010620,23010774
23034860,23035120
23035140,23035340
23056200,23056400
23058100,23058300
23062140,23062300
23068960,23069140
23071520,23071700
23078814,23078945
23094580,23094780
23095140,23095480
23095660,23095900
23109360,23109520
23115060,23115260
23120900,23121080
23154380,23154640
23182592,23182920
23183580,23183820
23187160,23187340
23237800,23237980
23265200,23265380
23286120,23286360
23295126,23295260
23299780,23299940
23301640,23301980
23302432,23302526
23302800,23302900
23306660,23306900
23321000,23321420
23328120,23328300
23339600,23339760
23352817,23353020
23360672,23360723
23370300,23370329
23380020,23380180
23457020,23457170
23469300,23469660
23478400,23478580
23509671,23509749
23539719,23539840
23551660,23551880
23555900,23556080
23556180,23556380
23559580,23559720
23562882,23562987
23567720,23567920
23569907,23570120
23581140,23581416
23589100,23589280
23624900,23625038
23632040,23632220
23636275,23636440
23665980,23666160
23694620,23694820
23705020,23705180
23727660,23727860
23730080,23730240
23830180,23830360
23830565,23830633
23895582,23895711
23910680,23910880
23929860,23930020
23953660,23953860
23954100,23954260
23977220,23977380
23988660,23988960
24014080,24014240
24020100,24020275
24036320,24036540
24036780,24037000
24058400,24058531
24081080,24081240
24090600,24090780
24094020,24094300
24108900,24109080
24114060,24114300
24114520,24114820
24115000,24115220
24135929,24136220
24141220,24141400
24141600,24141860
24146320,24146460
24146660,24146900
