start,end
18625591,18625720
18660847,18660880
19012780,19012825
19088738,19088846
19096700,19096880
19096980,19097160
19097480,19097614
19098879,19098992
19126409,19126506
19289826,19289934
19344600,19344712
19346286,19346389
19372820,19373020
19373080,19373118
19374480,19374820
19378655,19378759
19384980,19385091
19390280,19390460
19414980,19415120
19484020,19484200
19485459,19485566
19777870,19777927
19796620,19796800
19827780,19827848
19873280,19873500
19878140,19878340
19895480,19895717
19918150,19918350
19920233,19920307
19947756,19947924
20007361,20007475
20088666,20088837
20116861,20117061
20144000,20144200
20169960,20170120
20219180,20219360
20225200,20225340
20236180,20236340
20247740,20247920
20262740,20262960
20272844,20272937
20302195,20302300
20305900,20306100
20327420,20327580
20332516,20332700
20333260,20333440
20335194,20335309
20342760,20342920
20343160,20343660
20348400,20348532
20350970,20351124
20401140,20401360
20413080,20413280
20413380,20413580
20413840,20414036
20415840,20416040
20418600,20418760
20427241,20427420
20454500,20454740
20455040,20455240
20455380,20455580
20461500,20461940
20469280,20469480
20469960,20470200
20470580,20470778
20501260,20501640
20531080,20531240
20561080,20561240
20606380,20606564
20609400,20609620
20610080,20610331
20613480,20613820
20614020,20614260
20614560,20614680
20614860,20615060
20618400,20618620
20620903,20620980
20623920,20624120
20624780,20625000
20625320,20625560
20630380,20630640
20631120,20631300
20631657,20631820
20632180,20632380
20633060,20633260
20633460,20633680
20633835,20633945
20653060,20653260
20653540,20653746
20655929,20656160
20657440,20657740
20659860,20660080
20663160,20663420
20663720,20663940
20664320,20664600
20665500,20665660
20669080,20669300
20671721,20671805
20672100,20672280
20680060,20680240
20680997,20681150
20681265,20681440
20681540,20681780
20682420,20682600
20682700,20682900
20683240,20683480
20683580,20683860
20684040,20684320
20684420,20684640
20684680,20684920
20685100,20685340
20686060,20686320
20686480,20686740
20687520,20687720
20691100,20691300
20697820,20698020
20707680,20707920
20752180,20752360
20802820,20803040
20820548,20820665
20828140,20828294
20835020,20835180
20836800,20836960
20848660,20848880
20849220,20849560
20855800,20855920
20857740,20857940
20858340,20858500
20867080,20867240
20873720,20873940
20934240,20934440
20961380,20961520
20970980,20971200
20971480,20971700
20975020,20975200
20986920,20987120
20989780,20990000
20990340,20990540
21005940,21006080
21014780,21014940
21024680,21025112
21040180,21040340
21054400,21054560
21063560,21063718
21067020,21067180
21068520,21068720
21068964,21069031
21070160,21070355
21070560,21070744
21071500,21071700
21072200,21072255
21087480,21087720
21090403,21090512
21092580,21092800
21097185,21097263
21098660,21098860
21102626,21102798
21103640,21103840
21103940,21104160
21104540,21104740
21106300,21106540
21106560,21106800
21106940,21107140
21107480,21107660
21109794,21109964
21136100,21136240
21192000,21192260
21197529,21197736
21218160,21218320
21218666,21218866
21228119,21228284
21233560,21233720
21241330,21241520
21246580,21246700
21264236,21264375
21268409,21268592
21268800,21269000
21269460,21269860
21298532,21298686
21307135,21307232
21308220,21308640
21308780,21309060
21320020,21320200
21327080,21327260
21351591,21351646
21382980,21383180
21383460,21383700
21383940,21384160
21384220,21384480
21395564,21395719
21408240,21408420
21437260,21437440
21454933,21455020
21456100,21456420
21471058,21471212
21476540,21476780
21476980,21477200
21495420,21495480
21498640,21498840
21510906,21511000
21511320,21511560
21526280,21526460
21556883,21556977
21557540,21557840
21607389,21607538
21641220,21641400
21647487,21647660
21668440,21668680
21697838,21697918
21711480,21711640
21723520,21723700
21734580,21734720
21748920,21749100
21768260,21768420
21797007,21797170
21825280,21825440
21840860,21841040
21846360,21846560
21852160,21852360
21860200,21860400
21867699,21867777
21868540,21868740
21887600,21887760
21894160,21894340
21902680,21902860
21913900,21914060
21915481,21915780
21915880,21916140
21917680,21918080
21933780,21933950
21940980,21941160
21965251,21965304
21978280,21978480
21988020,21988180
21989200,21989380
21990200,21990400
21993120,21993420
21997400,21997580
22002880,22003080
22026642,22026700
22040380,22040560
22047200,22047380
22084520,22084700
22100340,22100520
22112140,22112300
22122300,22122460
22132200,22132380
22159228,22159315
22163152,22163301
22184681,22184747
22185300,22185480
22201100,22201300
22221620,22221800
22226400,22226560
22268908,22269069
22277320,22277500
22283020,22283240
22296800,22296980
22303702,22303806
22314280,22314480
22319880,22320060
22320463,22320616
22332800,22333020
22333120,22333320
22334080,22334260
22334640,22334820
22337118,22337220
22370261,22370378
22375440,22375600
22387500,22387680
22390915,22391170
22391340,22391480
22391940,22392140
22420880,22420985
22427820,22427980
22428060,22428240
22432720,22432960
22436211,22436376
22471640,22471820
22473080,22473240
22537020,22537180
22539960,22540069
22557085,22557139
22557260,22557460
22559640,22559800
22570420,22570620
22572660,22572900
22589200,22589480
22589660,22589940
22598180,22598360
22598662,22598844
22598920,22599100
22600736,22600905
22603000,22603200
22606500,22606740
22613232,22613378
22614220,22614620
22641960,22642160
22644060,22644280
22646601,22646800
22651060,22651340
22653120,22653320
22657542,22657697
22658000,22658160
22664340,22664560
22668500,22668660
22689280,22689520
22699456,22699634
22700240,22700437
22713054,22713128
22713240,22713311
22748340,22748520
22766540,22766720
22770568,22770682
22777580,22777760
22815380,22815660
22815760,22815980
22817900,22818310
22819240,22819480
22820841,22821047
22821300,22821620
22822860,22823080
22824960,22825160
22829740,22829920
22853080,22853340
22853460,22853680
22855060,22855220
22865538,22865743
22871180,22871540
22871560,22871800
22872580,22872800
22882974,22883220
22886560,22886760
22886820,22887080
22887340,22887540
22898444,22898645
22900300,22900500
22919140,22919420
22921980,22922180
22926380,22926640
22929380,22929680
22930440,22930660
22930740,22930980
22941020,22941240
22957020,22957260
22966040,22966200
22968255,22968351
22973669,22973860
22974620,22974860
22976180,22976480
22976800,22977020
22977260,22977320
22977740,22977980
22978960,22979168
22979687,22979739
22979760,22980260
22980720,22981340
22981420,22981920
22982040,22982180
22982560,22982740
22983360,22983540
22986660,22986860
22994820,22995000
23007060,23007340
23010080,23010280
23010360,23010820
23034860,23035100
23035140,23035360
23052340,23052540
23054501,23054677
23056220,23056420
23057500,23057660
23058100,23058300
23058708,23058838
23062120,23062300
23068500,23068680
23068980,23069180
23071500,23071700
23071964,23072080
23076951,23077120
23078780,23078980
23094580,23094780
23095120,23095480
23095620,23095920
23108260,23108440
23109320,23109500
23115040,23115280
23120900,23121080
23123564,23123663
23142140,23142340
23145900,23146180
23147720,23147940
23155340,23155572
23160979,23161180
23177247,23177420
23187180,23187340
23210163,23210317
23217470,23217541
23237800,23237980
23265200,23265380
23286140,23286380
23286600,23286689
23295080,23295260
23299780,23299940
23300961,23301078
23301760,23302000
23302360,23302540
23302720,23302980
23306640,23306900
23308380,23308560
23320960,23321420
23321640,23322020
23322200,23322440
23328120,23328300
23352800,23353000
23360620,23360800
23361462,23361619
23362340,23362520
23380020,23380200
23402411,23402557
23430822,23430928
23456980,23457180
23457840,23458000
23461000,23461160
23469280,23469660
23478420,23478580
23481500,23481660
23483360,23483540
23539680,23539875
23551280,23551520
23551660,23551880
23555880,23556060
23556140,23556400
23559560,23559740
23562820,23563020
23566906,23566997
23567040,23567320
23567520,23567609
23567740,23567940
23568802,23569000
23569900,23570120
23581140,23581360
23589100,23589300
23632040,23632220
23636275,23636477
23647326,23647540
23666000,23666160
23694620,23694760
23705020,23705180
23727660,23727860
23730080,23730280
23769440,23769600
23828117,23828240
23830160,23830360
23861740,23861940
23865561,23865617
23895563,23895740
23910680,23910860
23929860,23930020
23953660,23953860
23954000,23954260
23977220,23977480
23985020,23985220
23985360,23985520
23986840,23987018
23988700,23988940
24006976,24007140
24014040,24014240
24020000,24020260
24033160,24033340
24034200,24034380
24034560,24034760
24036300,24036540
24036800,24036980
24051880,24052080
24052506,24052674
24057462,24057527
24058400,24058560
24080921,24081257
24081347,24081540
24090600,24090800
24093920,24094300
24094480,24094780
24095540,24095740
24108900,24109080
24114040,24114280
24114560,24114820
24114960,24115220
24135960,24136200
24139640,24139800
24140760,24141020
24141170,24141400
24141560,24141820
24146660,24146900
24147240,24147460
24161060,24161260
24161560,24161660
24179264,24179336
24188280,24188460
24188800,24189000
24195620,24195820
24196460,24196680
24213080,24213220
24213420,24213620
24215520,24215740
24216000,24216200
24231642,24231962
24232360,24232700
24233554,24233740
24242300,24242500
24242600,24242800
24242920,24243140
24259384,24259560
24271140,24271320
24271480,24271680
24273620,24273820
24279680,24279880
24296900,24297100
24297700,24297880
24298980,24299200
24299760,24299920
24307940,24308120
24308160,24308340
24317399,24317554
24328112,24328240
24332031,24332107
24332260,24332460
24333680,24333940
24334140,24334332
24351586,24351751
24354298,24354369
24365700,24365940
24366100,24366301
24366700,24367000
24367100,24367300
24367860,24368040
24377769,24377968
24392060,24392260
24392380,24392580
24394370,24394520
24412180,24412380
24425400,24425580
24425800,24425980
24429860,24430020
24430160,24430380
24430740,24431097
24431800,24432000
24436800,24436980
24442260,24442460
24442720,24442960
24481680,24481880
24491905,24492021
24595620,24595680
24605500,24605640
24679000,24679180
24690576,24690791
24697187,24697287
24697466,24697660
24710500,24710660
24721902,24722100
24735000,24735200
24741980,24742058
24806320,24806500
24816340,24816560
24817900,24818060
24837760,24837923
24848544,24848648
24852071,24852100
24852775,24852920
24861080,24861260
24911853,24912020
24922000,24922160
24953380,24953560
24960192,24960245
24966260,24966560
24979280,24979444
24982620,24983020
24985300,24985460
25003600,25003820
25007220,25007400
25007943,25008144
25010000,25010180
25010560,25010740
25032520,25032700
25043020,25043180
25049580,25049980
25050040,25050220
25091080,25091280
25111080,25111260
25111434,25111665
25121800,25122020
25132900,25133100
25151000,25151180
25237980,25238140
25308173,25308420
25312243,25312320
25381580,25381760
25400720,25400900
25406840,25407020
25412020,25412220
25412563,25412700
25431600,25431760
25516882,25517080
25537940,25538140
25629200,25629260
25657249,25657372
25833860,25833990
25869192,25869240
25895518,25895625
26008400,26008580
26053478,26053545
26088434,26088548
26137281,26137460
26139160,26139340
26163840,26164000
26191220,26191420
26200827,26200919
26252513,26252640
26255320,26255500
26276860,26277040
26281680,26281840
26286920,26287100
26328855,26329056
26370307,26370391
26377321,26377453
