start,end
206920,207220
212320,212540
213340,213540
232289,232460
232920,233080
240430,240548
265840,266020
271920,272098
274320,274540
274560,274760
316452,316614
316700,316860
327220,327380
385240,385439
406780,406980
457897,458040
477620,477800
479460,479640
486700,486900
506460,506495
544820,545060
545420,545600
592080,592240
594920,595100
603280,603440
628152,628230
629240,629500
629560,629820
629900,630040
630240,630520
630920,631200
638119,638334
638685,638780
688320,688540
691340,691486
721540,721740
729980,730300
731180,731420
735760,735900
752200,752380
761802,761890
768140,768248
782880,783100
789980,790060
794057,794196
802060,802157
836282,836358
857680,857860
902700,902880
903040,903240
903464,903646
946880,947060
949820,950160
964280,964460
964840,965180
965520,965691
965860,966200
966900,967160
968420,968620
1008738,1008873
1045768,1045920
1053980,1054140
1060240,1060440
1130520,1130700
1136408,1136480
1163560,1163779
1276539,1276560
1281300,1281500
1325280,1325480
1330080,1330260
1373140,1373360
1373740,1373883
1438700,1438860
1439120,1439191
1468005,1468115
1483495,1483633
1528060,1528240
1538562,1538725
1633420,1633553
1644516,1644588
1671357,1671486
1695860,1696060
1701360,1701560
1701920,1702116
1705901,1706034
1735560,1735720
1742031,1742083
1745580,1745880
1746240,1746420
1754136,1754210
1755580,1755760
1757220,1757420
1758480,1758640
1759080,1759260
1760160,1760400
1762410,1762600
1762660,1762880
1763220,1763400
1763680,1763880
1764440,1764700
1765081,1765140
1779640,1779840
1781380,1781540
1784300,1784480
1786619,1786759
1800335,1800519
1802485,1802639
1820140,1820320
1823180,1823360
1823760,1823960
1829340,1829600
1837674,1837769
1844347,1844460
1869752,1869927
1872964,1873120
1880280,1880459
1892500,1892660
1897420,1897700
1922560,1922740
1930740,1930940
1956878,1957020
1958120,1958320
1968305,1968462
1973758,1973833
1978081,1978245
2011900,2012080
2024120,2024280
2030660,2030840
2044940,2045140
2070255,2070457
2079600,2079800
2086780,2086940
2102011,2102169
2127021,2127280
2127480,2127600
2127720,2127880
2128460,2128617
2136543,2136720
2137219,2137399
2156520,2156680
2178200,2178400
2238420,2238518
2354720,2354900
2359240,2359440
2493399,2493559
2507160,2507358
2509640,2509800
2511260,2511420
2561780,2561980
2566889,2567088
2571700,2571920
2602990,2603082
2603566,2603705
2623300,2623520
2623580,2623780
2640840,2641020
2647600,2647820
2650180,2650360
2654860,2655060
2680118,2680300
2711800,2711940
2712020,2712200
2713960,2714200
2714563,2714800
2725001,2725170
2725300,2725520
2725960,2726124
2726920,2727080
2728020,2728220
2728380,2728560
2729200,2729400
2729616,2729684
2730780,2730954
2731060,2731460
2732680,2732940
2733660,2733980
2734420,2734660
2735640,2735800
2763550,2763710
2769359,2769580
2769592,2769698
2769982,2770111
2770374,2770424
2770640,2770720
2771100,2771280
2771620,2771780
2783700,2783880
2788260,2788580
2810880,2811080
2812600,2812940
2813780,2813900
2814580,2814760
2847734,2847820
2852443,2852480
2877991,2878174
2886020,2886220
2899483,2899680
2929399,2929508
2985320,2985500
2985640,2985820
2986270,2986419
3019980,3020140
3068647,3068718
3093200,3093380
3108060,3108240
3109482,3109774
3148258,3148520
3152080,3152300
3163642,3163836
3180820,3180980
3181580,3181760
3183260,3183340
3183580,3183740
3196829,3196860
3228880,3229140
3284080,3284260
3284680,3284860
3334780,3334940
3409340,3409540
3503500,3503569
3536560,3536740
3584360,3584580
3585020,3585220
3646710,3646841
3692026,3692100
3727280,3727460
3757766,3757840
3767130,3767239
3954700,3954880
4155100,4155180
4174076,4174173
4189240,4189270
4234620,4234803
4281040,4281200
4289560,4289720
4399909,4400079
4541953,4542160
4665380,4665620
4666300,4666480
4787140,4787297
4833940,4834120
4837920,4838080
4875440,4875620
4890688,4890799
4997080,4997280
5062440,5062600
5268647,5268784
5321460,5321660
5577030,5577095
5608219,5608337
5905574,5905636
5963640,5963820
6012166,6012314
6076820,6077000
6140040,6140220
6171600,6171760
6225713,6225826
6258580,6258740
6261100,6261380
6283100,6283300
6289661,6289820
6304499,6304597
6331360,6331520
6334840,6335000
6347961,6348180
6374580,6374800
6399680,6399900
6405680,6406000
6406500,6406700
6407380,6407560
6424000,6424160
6424673,6424917
6425180,6425380
6425723,6425836
6426373,6426432
6428760,6429000
6429360,6429540
6430000,6430180
6442771,6442860
6448120,6448320
6453000,6453220
6488267,6488409
6502900,6503020
6517124,6517380
6519040,6519180
6528618,6528765
6533320,6533426
6557780,6557999
6559780,6560000
6560941,6561033
6563262,6563345
6569816,6569961
6570440,6570660
6572320,6572500
6574660,6574820
6575640,6575880
6626740,6626940
6627100,6627300
6645020,6645200
6648181,6648478
6679630,6679855
6682520,6682680
6697341,6697510
6703240,6703420
6706420,6706746
6706860,6707280
6708140,6708380
6708480,6708740
6708980,6709220
6709740,6709920
6711640,6711840
6733160,6733360
6734340,6734760
6736540,6736820
6737105,6737261
6744298,6744503
6744640,6744920
6745208,6745380
6746120,6746320
6746440,6746740
6747200,6747400
6748564,6748940
6749120,6749300
6767400,6767600
6767800,6767980
6768000,6768236
6779680,6779880
6785580,6785760
6800820,6801040
6807020,6807220
6816360,6816520
6830180,6830360
6834660,6834840
6840720,6840920
6858242,6858400
6877996,6878126
6879340,6879425
6890500,6890637
6896940,6897012
6899140,6899340
6919400,6919560
6928660,6928838
6934893,6935040
6949660,6949840
6958200,6958380
7026840,7027040
7035840,7036000
7063580,7063780
7091840,7092040
7108768,7108873
7147480,7147620
7176480,7176551
7228080,7228240
7355320,7355480
7397880,7398020
7529101,7529187
7686800,7686831
7913520,7913720
8209920,8210016
8210165,8210340
8216480,8216640
8227500,8227720
8227940,8228120
8228260,8228660
8229080,8229260
8236700,8236880
8237044,8237200
8238099,8238184
8238720,8238900
8243580,8243640
8243920,8244260
8244540,8244760
8247920,8248080
8273300,8273460
8288664,8288846
8289220,8289420
8296380,8296580
8316980,8317160
8318720,8318900
8324920,8325140
8330680,8330880
