start,end
11820,11954
12281,12400
36938,36998
92783,92872
100000,100140
123880,124140
124320,124520
124880,125040
125500,125740
125920,126180
128610,128785
188160,188460
212463,212700
242300,242480
244600,244760
259360,259520
289000,289180
305468,305680
330180,330360
340160,340300
391971,392140
443284,443415
472738,473260
473320,473800
474120,474380
478435,478539
498265,498454
499120,499300
499700,499880
532860,533060
577600,577780
588360,588820
601220,601400
602780,602940
625380,625645
646600,646800
648870,649015
673460,673660
673840,673980
674220,674480
675282,675487
676460,676620
680608,680800
681080,681240
681416,681620
681740,681900
684060,684240
687260,687460
687560,687920
692780,692980
699440,699640
701105,701185
702660,702860
704206,704279
705520,705840
726420,726680
726880,727220
731440,731660
732100,732300
742720,742920
762635,762834
765033,765098
765883,766180
766200,766420
767025,767162
781800,782200
792420,792580
793380,793557
793934,793960
799119,799236
814031,814170
824506,824635
825580,825780
826080,826260
826580,826685
826965,827140
827221,827326
829000,829180
866780,866980
876840,877020
891840,892020
924640,924940
925696,925753
926640,926800
931180,931680
932280,932520
932840,933020
972880,972969
972971,973160
973560,973800
979125,979267
980720,980920
985220,985420
986900,987080
987209,987420
992640,992840
993420,993600
993740,994020
994140,994320
994870,994977
995700,995940
996120,996320
996440,996740
997360,997560
1009269,1009336
1009620,1009940
1010580,1010940
1011400,1011640
1012120,1012340
1026320,1026500
1027861,1028097
1030264,1030398
1030679,1030817
1033851,1034040
1039620,1039820
1041440,1041720
1043680,1043920
1055820,1056020
1072940,1073140
1092400,1092560
1099688,1099880
1099959,1100010
1116984,1117049
1122687,1122783
1130680,1130840
1136214,1136356
1154240,1154440
1166671,1166898
1167240,1167420
1167660,1167840
1179180,1179400
1192160,1192360
1200440,1200640
1201320,1201560
1202000,1202250
1246980,1247320
1247400,1247820
1248320,1248540
1248640,1248880
1249100,1249280
1249800,1250220
1255320,1255460
1268080,1268240
1278360,1278484
1286260,1286440
1288915,1289051
1289660,1289920
1290400,1290560
1290620,1291020
1291223,1291440
1291540,1291577
1305910,1306013
1306169,1306336
1309360,1309600
1318660,1318820
1337400,1337600
1345666,1345828
1345980,1346140
1346240,1346600
1346840,1347220
1347420,1347820
1348140,1348388
1351940,1352100
1354621,1354786
1356300,1356500
1399520,1399700
1410540,1410720
1414120,1414260
1414840,1415020
1415380,1415543
1415660,1415844
1503067,1503200
1503945,1504180
1511740,1512000
1513260,1513440
1519915,1520102
1520300,1520540
1521186,1521460
1540600,1540760
1541543,1541740
1544620,1544840
1548940,1549140
1560406,1560457
1566440,1566578
1567840,1568040
1568240,1568429
1576903,1577006
1578678,1578775
1579480,1579692
1580220,1580420
1580540,1580820
1581200,1581360
1590300,1590520
1592000,1592220
1593520,1593740
1594140,1594300
1604224,1604369
1606680,1606840
1628996,1629071
1629220,1629419
1632240,1632420
1632520,1632720
1647460,1647620
1661354,1661518
1661800,1661980
1666543,1666650
1676720,1676880
1683460,1683940
