start,end
181400,181580
268011,268080
778660,778860
779780,779960
827440,827600
858115,858220
869800,870020
904600,904820
906860,907040
921160,921360
923760,923980
924840,924940
940360,940444
941733,941788
959240,959440
966100,966280
966360,966580
966900,967080
976140,976320
976540,976664
1000080,1000280
1000480,1000587
1000780,1001000
1001940,1002051
1006430,1006820
1013320,1013540
1017880,1018040
1019284,1019360
1019420,1019800
1024780,1024900
1033080,1033240
1040740,1040960
1059540,1059740
1063940,1064100
1064200,1064400
1068840,1069007
1069180,1069460
1073760,1074000
1074200,1074400
1079500,1079940
1080180,1080380
1116140,1116440
1122200,1122380
1157480,1157660
1162700,1162980
1206500,1206700
1208060,1208240
1230760,1230960
1232000,1232220
1238180,1238360
1272600,1272820
1273800,1273980
1290303,1290370
1291920,1292080
1293909,1294020
1304760,1304960
1305046,1305184
1305688,1305820
1307940,1308540
1318340,1318540
1324620,1324820
1337820,1337990
1344860,1345060
1347700,1347900
1348000,1348200
1360660,1360860
1364360,1364520
1372177,1372306
1375260,1375580
1376420,1376595
1399360,1399560
1402080,1402260
1407220,1407400
1422800,1422980
1433260,1433480
1433920,1434100
1435582,1435713
1471248,1471332
1471600,1471800
1504880,1505220
1511060,1511260
1511960,1512140
1574527,1574720
1574860,1575020
1615220,1615460
1615700,1615860
1620188,1620341
1627500,1627880
1627920,1628100
1628420,1628720
1628800,1629000
1659000,1659260
1686300,1686500
1686583,1686713
1692440,1692520
1692751,1692900
1693129,1693238
1724340,1724540
1745740,1745795
1746026,1746299
1758880,1759080
1777600,1777760
1778360,1778620
1778840,1779200
1858740,1858912
1889884,1889960
1891060,1891260
1891420,1891820
1897244,1897445
1906300,1906480
1907260,1907420
1907480,1907580
1909060,1909440
1919360,1919700
1944120,1944235
1944300,1944480
1959860,1960060
1960140,1960320
1969180,1969460
2001980,2002180
2003740,2003920
2015120,2015280
2046560,2046740
2049500,2049700
2049887,2050000
2050140,2050340
2097887,2097958
2098000,2098180
2108680,2108820
2133260,2133520
2140120,2140360
2174380,2174560
2189540,2189800
2194680,2194920
2195020,2195200
2195260,2195440
2199380,2199580
2205180,2205360
2212540,2212720
2227720,2227960
2255800,2256080
2311600,2311760
2314460,2314620
2381840,2382020
2382660,2382820
2391540,2391800
2412200,2412400
2412540,2412760
2413680,2414200
2414220,2414420
2414497,2414660
2451845,2451996
2467348,2467460
