start,end
267160,267360
267420,267640
290180,290420
290500,290759
291375,291540
328280,328380
342820,342980
343181,343365
344740,344940
409701,409782
460207,460362
461900,462060
480300,480429
488548,488680
488980,489180
495700,495860
506780,506980
507120,507340
507640,508000
510720,510940
511240,511440
531040,531200
531520,531720
532900,533080
550160,550340
556060,556260
571040,571360
571700,572000
572280,572540
584480,584646
588220,588400
597540,597800
624107,624173
633540,633740
639620,639920
663200,663480
664940,665160
677279,677403
680400,680780
680900,681140
703800,704320
734140,734300
751740,751900
752700,752920
756340,756620
770360,770560
771340,771520
796980,797300
797780,797960
799691,799839
843223,843331
843520,843620
857080,857259
860460,860720
861940,862220
862360,862437
869460,869640
872800,872960
873160,873340
883740,884000
893160,893360
893532,893600
900360,900840
909280,909540
917660,917880
921700,921900
925080,925240
925360,925800
925906,926026
951660,951797
956900,957080
957160,957340
958980,959160
965240,965400
970740,970900
982831,983019
984220,984400
984720,984824
991511,991700
991780,991903
1000140,1000320
1021160,1021360
1021600,1021800
1025949,1026120
1026186,1026281
1026440,1026620
1028096,1028440
1028500,1028789
1039920,1040140
1041000,1041220
1042017,1042180
1042280,1042440
1044520,1044657
1045240,1045520
1063000,1063200
1064480,1064680
1064960,1065140
1065800,1065960
1082140,1082480
1082600,1082780
1095400,1095620
1099600,1099760
1101860,1102060
1102520,1102700
1103800,1104040
1113440,1113600
1123140,1123320
1133660,1133820
1174220,1174440
1177800,1178020
1180572,1180773
1181771,1181931
1183920,1184120
1189520,1189700
1194543,1194656
1205520,1205760
1211761,1211880
1223228,1223317
1227780,1228000
1240280,1240460
1241590,1241800
1247458,1247601
1248476,1248800
1249660,1249905
1260900,1261120
1265503,1265622
1266514,1266696
1269100,1269300
1269903,1270029
1275360,1275560
1275760,1276020
1279800,1280000
1313540,1313720
1315780,1315940
1325240,1325486
1354760,1354960
1372100,1372260
1383260,1383580
1383780,1383940
1406815,1406892
1407260,1407540
1415559,1415646
1438180,1438440
1443900,1444251
1444943,1445045
1445283,1445479
1445576,1445774
1455540,1456000
1470720,1470880
1471100,1471280
1479200,1479400
1490360,1490560
1490680,1491080
1503517,1503700
1507800,1508060
1508100,1508440
1512940,1513160
1513960,1514120
1542660,1542880
1546200,1546420
1547540,1547720
1566680,1566840
1568360,1568580
1592280,1592480
1592880,1593080
1605480,1605680
1605740,1606100
1618280,1618520
1624560,1624700
1652860,1653180
1672439,1672559
1688023,1688197
1690900,1691060
1725640,1725854
1745860,1746080
1746300,1746660
1746880,1747160
1747800,1748080
1753392,1753591
1773280,1773520
1781940,1782100
1788954,1789083
1795840,1796020
1796200,1796288
1811580,1811740
1812460,1812900
1813000,1813200
1826200,1826357
1848700,1848880
1853420,1853620
1855420,1855620
1857400,1857560
1863740,1864240
1864460,1864542
1864822,1865001
1876140,1876360
1885440,1885660
1897660,1897860
1904608,1904662
1905220,1905440
1905640,1905840
1929440,1929620
1930346,1930427
1935560,1935800
1940740,1941080
1946020,1946200
1992940,1992996
2015720,2015880
2016023,2016180
2019680,2019880
2028760,2029020
