start,end
113220,113380
142217,142300
143900,144120
150340,150540
163600,163740
164640,164820
206280,206820
216222,216360
233434,233520
240402,240591
269980,270160
286180,286323
309380,309580
336413,336492
339036,339199
350782,350881
382706,382880
385708,385860
386160,386360
393840,394100
410000,410380
411120,411360
412340,412500
418452,418592
489358,489444
489564,489680
489840,490040
491220,491440
491797,491993
513071,513122
518814,518923
538260,538389
541694,541751
560014,560136
565602,565771
587460,587620
597340,597560
601540,601820
602560,602780
603880,604060
645780,645970
646023,646240
688240,688420
700600,700800
708220,708420
714800,714980
715621,715780
732360,732620
732980,733280
733300,733740
750689,750883
751260,751460
751500,751900
752180,752400
752720,752880
753609,753667
781140,781420
781440,781760
782220,782440
783100,783260
794900,795100
836540,836740
870326,870436
876580,876650
879700,879860
883146,883397
883760,883940
909740,909940
933540,933700
948612,948762
969840,970040
978520,978713
979700,980040
981100,981280
996540,996880
997000,997180
997400,997580
999200,999360
1005040,1005240
1010760,1010940
1018800,1018924
1019501,1019660
1056140,1056340
1058500,1058660
1061027,1061199
1087460,1087660
1112920,1113120
1115180,1115380
1123080,1123240
1137700,1137871
1147780,1147960
1153860,1154040
1160606,1160700
1160892,1160998
1179660,1180040
1180295,1180347
1187260,1187460
1200660,1200880
1203300,1203382
1203480,1203660
1213620,1213780
1229680,1229860
1252407,1252555
1253820,1254020
1258540,1258820
1259200,1259380
1264340,1264560
1267520,1267740
1268220,1268400
1269495,1269645
1275980,1276088
1276240,1276440
1293659,1293782
1298799,1298855
1312380,1312540
1322120,1322340
1322480,1322836
1323420,1323600
1324220,1324480
1331760,1331980
1332660,1332820
1342820,1343180
1343540,1343617
1360437,1360599
1365550,1365720
1387620,1387754
1391104,1391254
1398150,1398320
1399000,1399260
1399460,1399900
1400180,1400400
1413300,1413520
1423002,1423167
1438820,1439000
1454909,1455120
1455340,1455520
1456220,1456500
1456940,1457240
1462800,1463020
1463280,1463520
1467933,1468165
1473260,1473440
1484920,1485120
1485260,1485500
1485960,1486320
1486920,1487734
1488020,1488220
1488300,1488520
1488600,1488800
1489000,1489075
1490920,1491120
1491160,1491380
1491620,1491820
1491976,1492141
1493555,1493711
1511380,1511580
1511678,1511910
1515720,1515880
1516620,1516920
1518600,1518680
1533320,1533500
1548881,1549043
1549153,1549380
1550960,1551180
1561140,1561220
1561880,1562080
1562760,1562960
1563300,1563540
1563880,1564120
1564420,1564620
1574560,1574720
1589209,1589339
1590080,1590300
1590420,1590725
1593200,1593420
1617880,1618080
1625580,1625784
1627240,1627540
1627900,1628180
1628360,1628560
1628800,1629040
1629140,1629360
1629639,1629700
1629815,1629866
1630080,1630260
1643160,1643320
1648380,1648580
1648900,1649080
1649180,1649700
1649860,1650160
1650820,1650911
1651020,1651337
1658240,1658400
1669460,1669620
1684360,1684540
1684820,1685060
1705080,1705320
1710340,1710500
1710580,1710780
1713180,1713380
1713900,1714080
1714200,1714380
1714720,1714900
1715260,1715500
1716220,1716660
1717100,1717340
1717500,1717700
1720880,1721060
1723120,1723320
1724600,1724760
1724820,1725359
1728400,1728710
1730320,1730520
1731040,1731220
1736720,1736900
1755940,1756140
1761900,1762100
1762520,1762820
1762920,1762980
1763140,1763400
1764335,1764484
1773780,1773940
1783860,1784040
1784080,1784260
1787660,1787840
1791220,1791400
1792640,1792840
1793380,1793627
1797400,1797600
1823660,1823880
1829800,1830020
1830340,1830820
1831106,1831296
1839620,1839820
1865540,1865720
1882920,1883080
1905384,1905460
1906857,1907006
1908820,1909000
1929040,1929240
1952060,1952234
1961440,1961544
1972560,1972660
1986840,1987060
1987140,1987400
1989160,1989340
2023680,2023880
2025340,2025540
2026100,2026280
2027780,2028080
2030000,2030180
2030700,2030880
2041860,2042080
2042600,2042780
2048860,2049080
2049308,2049460
2049880,2050160
2050380,2050600
2051100,2051300
2053640,2053920
2054340,2054393
2054420,2054787
2054980,2055160
2058617,2058744
2062620,2062800
2065140,2065300
2083680,2083880
2084480,2084700
2087800,2087980
2089051,2089438
2089580,2089800
2091255,2091411
2095122,2095264
2097312,2097474
2101540,2101720
2118140,2118267
2136280,2136440
2137440,2137640
2137800,2138031
2138400,2138580
2138940,2139100
2170160,2170320
2192580,2192800
2194909,2195045
2197443,2197567
2214400,2214600
2215960,2216120
2221340,2221418
2222944,2223086
2240160,2240360
2244860,2245040
2255983,2256120
2264205,2264361
2282400,2282620
2283520,2283614
2295780,2295864
2303480,2303740
2303780,2304000
2304580,2304760
2305020,2305100
2309806,2309866
2316207,2316281
2316320,2316615
2316899,2317100
2335240,2335436
2335589,2335762
2335848,2336100
2336120,2336161
2336400,2336600
2337300,2337600
2337880,2338220
2338400,2338580
2343607,2343741
2344640,2344820
2353120,2353297
2359640,2359820
2367200,2367400
2369851,2370026
2382660,2382860
2383680,2383880
2388867,2388956
2391718,2391908
2392660,2393040
2393140,2393380
2393800,2393980
2394300,2394614
2395960,2396160
2396800,2397080
2397403,2397547
2397878,2397963
2397964,2398515
2398840,2399140
2399560,2399840
2399920,2400120
2400600,2400760
2401040,2401360
2401540,2401800
2402000,2402200
2406960,2407200
2416120,2416300
2435180,2435360
2436007,2436060
2484260,2484600
2485060,2485219
2510680,2510900
2510972,2511200
2511840,2512040
2512720,2513020
2524320,2524520
2530400,2530540
2531460,2531633
2535681,2535771
2542580,2542840
2558640,2558820
2560106,2560292
2586360,2586519
2593440,2593720
2593800,2594240
2594320,2594820
2610420,2610571
2623826,2623958
2624520,2624740
2634411,2634540
2634700,2634880
2636240,2636297
2659480,2659660
2675400,2675580
2685880,2686072
2686892,2687064
2707760,2707940
2710220,2710347
2710349,2710617
2710925,2711025
2711740,2711980
2716680,2716940
2718640,2718800
2723498,2723700
2724820,2725000
2737040,2737195
2749880,2750060
2756340,2756500
2782202,2782374
2785485,2785601
2786320,2786560
2796319,2796420
2798760,2798940
2812260,2812480
2826240,2826400
2828520,2828720
2848860,2849040
2878945,2879059
2930140,2930300
2975520,2975680
2982963,2983140
3013060,3013240
3043860,3044020
3048820,3049100
3161080,3161160
3292139,3292266
3336023,3336087
3397920,3398080
3433340,3433500
3447740,3447920
3512867,3513100
3513800,3513960
3535540,3535740
3540276,3540424
3547880,3547974
3551240,3551417
3557800,3557980
3558180,3558277
3563292,3563472
3569760,3569980
3602620,3602820
3634822,3634888
3635680,3635940
3636240,3636480
3636580,3636780
3637104,3637164
3639980,3640260
3641720,3641980
3647900,3648060
3667420,3667600
3667960,3668220
3668540,3668820
3683080,3683240
3683340,3683500
3688000,3688200
3691880,3692060
3692360,3692540
3695980,3696340
3712940,3713140
3720080,3720260
3723158,3723460
3723780,3723980
3724240,3724420
3732260,3732440
3734460,3734498
3737780,3737980
3738720,3738920
3754620,3754800
3755040,3755259
3759720,3759940
3765520,3765840
3791620,3791820
3804080,3804133
3827260,3827440
3844040,3844200
3845334,3845820
3846220,3846480
3848426,3848525
3863780,3863960
3871000,3871200
3886032,3886184
3888620,3888840
3890170,3890296
3892060,3892540
3893040,3893560
3907600,3907780
3913960,3914120
3916022,3916240
3916460,3916700
3917085,3917278
3917460,3917640
3918440,3918740
3931864,3932010
3935160,3935340
3944760,3945000
3956688,3956872
3959320,3959480
3963580,3963780
3964400,3964600
3964660,3964940
3965160,3965360
3965560,3965760
3969180,3969440
3972347,3972450
3974300,3974600
3974880,3975059
3979341,3979485
3984047,3984354
4002360,4002600
4004680,4004900
4004960,4005200
4006960,4007160
4007420,4007600
4008140,4008300
4017520,4017680
4032856,4033060
4048340,4048500
4060915,4060980
4074256,4074312
4074940,4075120
