start,end
207440,207680
208620,208820
209502,209799
210200,210420
215725,215841
235597,235794
236420,236620
236800,237020
237332,237493
250860,251038
251600,251780
258267,258405
267220,267420
267496,267680
268760,268980
269609,269730
280100,280520
280720,281340
281385,281540
281600,281640
289045,289202
305040,305200
308020,308260
310116,310178
329520,329740
353440,353700
355461,355620
356000,356440
361920,362100
364520,364680
368204,368340
368400,368800
369405,369509
371960,372013
390304,390409
393300,393480
394080,394400
394540,394780
396500,396700
398960,399180
407000,407220
407300,407513
413200,413380
413440,413660
415163,415221
427824,427944
429987,430180
430260,430480
430573,430772
440260,440480
443640,443840
444471,444592
448060,448520
450120,450320
451020,451200
460720,460960
469740,469940
496856,497057
506280,506500
506720,506980
507160,507480
516541,516627
518580,518820
518860,519060
534665,534881
535580,535800
537360,537560
554980,555180
560720,560940
561440,561660
565912,566064
568440,568740
576080,576260
576320,576520
588000,588220
594467,594550
606360,606600
612220,612420
612631,612900
613640,613800
614601,614740
615620,615820
615960,616140
624040,624220
628660,628860
642900,643100
650700,650785
655320,655520
662760,662980
695140,695400
695560,695820
696160,696380
696500,696720
705020,705200
705800,706200
706480,706840
706960,707260
707303,707434
707854,707880
710363,710528
712880,713100
723340,723520
727615,727799
727980,728220
736588,736711
746440,746620
746660,746912
747240,747460
748121,748313
748500,748680
755440,755640
761718,761868
762520,762720
762800,763040
763940,764154
764773,764911
765380,765560
766340,766540
766780,767000
775266,775416
777016,777145
777440,777620
783660,783820
790060,790240
790860,791080
797260,797739
797920,798120
798200,798400
805260,805500
809180,809380
809500,809700
809760,809980
811777,811942
816483,816632
818740,818940
819400,819600
820080,820260
821300,821500
830360,830464
832620,833020
833060,833280
833300,833580
833920,834100
834940,835180
837285,837361
837780,837930
838440,838800
840000,840220
842000,842168
842460,842640
842740,842920
844000,844420
844720,845000
851439,851664
859720,859920
867249,867280
870129,870330
877760,877920
894915,895069
898137,898340
898600,898780
910760,911080
911240,911480
919205,919508
925700,925920
926640,926860
942260,942480
942955,943114
944700,944880
946167,946357
949780,949914
952460,952680
966700,966820
975880,976080
980780,980960
995083,995720
995856,995960
1029800,1030023
1042080,1042260
1051160,1051420
