start,end
48496,48638
73171,73391
73633,73694
76003,76080
82880,83060
104430,104540
105895,106022
107620,107820
109340,109406
109460,109588
110940,111000
111780,111960
120640,120800
120960,121111
136500,136700
142000,142200
142680,142940
157499,157682
158320,158600
158800,159080
159320,159540
183860,184020
215656,215760
217802,217892
218011,218119
240209,240520
255340,255500
261484,261674
266740,266900
268000,268200
268400,268580
268660,268920
269527,269600
269612,269880
271980,272160
275600,275860
286560,286713
298020,298181
304220,304460
306680,306880
307349,307438
322640,322840
326983,327152
372720,372920
395802,395900
406780,406943
413400,413532
427124,427246
434531,434600
477680,477860
478780,478960
485082,485240
497096,497260
499510,499789
519020,519220
519300,519500
519577,519778
525140,525320
575948,576090
576780,576945
577005,577199
580240,580500
596680,596839
596980,597180
600263,600418
604880,605060
615900,616020
616460,616620
618040,618320
621300,621480
624120,624280
629380,629620
629800,630040
644460,644600
650440,650620
656660,656820
656915,657060
657237,657289
657400,657660
657780,657900
658280,658480
658620,658820
659380,659430
662300,662491
666260,666440
678067,678283
682500,682700
685560,685660
688420,688600
697936,698036
710599,710727
711020,711180
711740,711940
712167,712300
712560,712820
730180,730340
731260,731480
741940,742140
755620,755820
766120,766320
767180,767360
774120,774500
774820,775000
778500,778700
778766,778962
785900,786100
786160,786360
807396,807491
808260,808440
809795,809974
810840,811020
811780,812080
812200,812600
812800,813080
813180,813400
813780,813960
814320,814480
814640,814840
815800,816277
816560,816880
824320,824500
826340,826660
827200,827400
829696,829857
830400,830700
831020,831200
832200,832420
834180,834380
836038,836215
839420,839580
840120,840320
840638,840776
840985,841420
841620,841840
841920,842101
864880,865080
874087,874360
901913,902000
902300,902460
903740,903900
904820,905020
906645,906800
933272,933343
957928,958053
961660,961840
961880,962080
966360,966560
967100,967380
968280,968480
976863,976960
987680,987860
1002760,1002920
1003300,1003540
1006420,1006580
1007020,1007260
1035900,1035989
1037040,1037200
1047181,1047256
1050100,1050300
1050560,1050960
1052463,1052564
1053740,1053960
1062680,1062860
1078368,1078536
1091520,1091720
1092340,1092540
1094561,1094660
1104542,1104706
1127690,1127765
1191743,1191869
1200224,1200368
1227222,1227420
1285968,1286155
1296441,1296604
1304494,1304666
1308785,1308924
1334859,1334989
1403861,1404082
1406100,1406300
1406560,1406620
1406960,1407087
1407248,1407300
1408280,1408700
1421620,1421780
1438440,1438640
1439040,1439233
1464540,1464740
1488414,1488680
1499326,1499498
1508514,1508705
1508900,1509032
1509160,1509467
1511880,1512060
1513600,1513780
1522237,1522315
1559620,1559900
1578629,1578791
1585960,1586140
1652507,1652647
1664200,1664400
1676469,1676640
1691960,1692140
1717660,1717845
1784360,1784520
1785800,1786060
1793084,1793189
1807000,1807140
1841000,1841200
1890110,1890163
1914580,1914760
