start,end
74120,74300
76520,76700
87300,87500
106840,107000
129944,130062
134660,135200
135260,135560
136200,136380
137220,137400
154435,154520
178360,178520
230840,231000
239224,239337
257523,257654
279780,279940
285171,285331
287960,288140
324000,324180
329460,329680
329880,330120
359271,359468
394499,394683
416060,416260
420832,420931
470680,470900
511100,511300
526880,527060
541902,542034
558040,558277
573380,573560
585593,585754
588440,588660
621746,621892
625160,625340
625550,625660
627665,627802
654700,654764
683440,683840
718280,718440
784820,784920
789080,789280
789500,789680
804910,805105
810400,810560
846665,846845
847879,848080
865327,865529
905600,905800
906497,906617
909980,910160
921860,922080
922120,922360
930033,930220
930560,930940
931680,931940
955870,956014
963747,963925
978945,979070
986520,986700
987015,987199
987800,988060
988280,988480
989093,989153
989300,989520
990800,990893
1009200,1009460
1024600,1024780
1036310,1036540
1048020,1048180
1048900,1049540
1050260,1050440
1050660,1050840
1056240,1056506
1056680,1056860
1057460,1057640
1058080,1058291
1066864,1067040
1074184,1074315
1075060,1075240
1101040,1101240
1110180,1110380
1123420,1123502
1142720,1142875
1149880,1150100
1159020,1159300
1159600,1159860
1160280,1160440
1161124,1161248
1162647,1162880
1163340,1163580
1180900,1181100
1202405,1202533
1204785,1204900
1243244,1243321
1243960,1244140
1268985,1269125
1360100,1360320
1368940,1369120
1379800,1379960
1403627,1403761
1420960,1421160
1465784,1465845
1526480,1526660
1581280,1581480
1612241,1612478
1613000,1613220
1635472,1635660
1643560,1643720
1670689,1670869
1680388,1680518
1687293,1687427
1715820,1716040
1755640,1755840
1776340,1776520
1809220,1809380
1825100,1825129
1881607,1881692
1897427,1897580
1962160,1962320
2008194,2008379
2081660,2081812
2137640,2137820
2207660,2207840
2214189,2214386
2315080,2315260
2422561,2422658
2453531,2453700
2577920,2578100
2578231,2578380
2578460,2578880
2619580,2619756
2620035,2620200
2623157,2623265
2633734,2633943
2678132,2678201
2701995,2702065
2760860,2761020
2786464,2786644
2836060,2836280
2839200,2839380
2909340,2909520
2928360,2928540
2934105,2934180
2964636,2964780
2978200,2978360
2985820,2986000
2986540,2986720
2989710,2989820
2992963,2993089
3026390,3026577
3029657,3029792
3043640,3043820
3045900,3046140
3048780,3048960
3053320,3053479
3058080,3058260
3061640,3061820
3066220,3066322
3067420,3067660
3068200,3068720
3069060,3069320
3071540,3071720
3074280,3074560
3080750,3080863
3094639,3094785
3094880,3095080
3095400,3095600
3095760,3095960
3120220,3120353
3132752,3132889
3162748,3162835
3172160,3172440
3172740,3172980
3173280,3173520
3180464,3180568
3192980,3193120
3197440,3197660
3206820,3207080
3213240,3213323
3218042,3218148
3222080,3222260
3227880,3228120
3236765,3236934
3239720,3239880
3248980,3249160
3259620,3259800
3260180,3260360
3295040,3295194
3313880,3314080
3314393,3314444
3314769,3314960
3317664,3317824
3317976,3318120
3318580,3318780
3321328,3321380
3389270,3389357
3417274,3417367
3424560,3424780
3467420,3467580
3468280,3468371
3482400,3482620
3525920,3526140
3534620,3534741
3539200,3539400
3548740,3548940
3551887,3552065
3556300,3556442
3556700,3556860
3570420,3570700
3571140,3571277
3578240,3578440
3622585,3622755
3636694,3636880
3655580,3655760
3665460,3665720
3666000,3666300
3668340,3668580
3668700,3668880
3692440,3692658
3704559,3704658
3705080,3705300
3706540,3706760
3708860,3709220
3729543,3729697
3735200,3735360
3737977,3738054
3740400,3740600
3755100,3755300
3755640,3755860
3763020,3763200
3765200,3765380
3775400,3775560
3775743,3775828
3777100,3777300
3782960,3783160
3783373,3783598
3783940,3784040
3784615,3784840
3785340,3785580
3785920,3786220
3786480,3786660
3786760,3786940
3803067,3803140
3803500,3803680
3803920,3804180
3804280,3804660
3805300,3805480
3805900,3806120
3806860,3807004
3809460,3809800
3810180,3810420
3811467,3811713
3817120,3817315
3825320,3825500
3828560,3828740
3828840,3829080
3835780,3835980
3838080,3838220
3838307,3838475
3838600,3838860
3839338,3839414
3851301,3851616
3851640,3851842
3852400,3852620
3869160,3869356
3873820,3874000
3876720,3876920
3886300,3886480
3886747,3886905
3887070,3887202
3890789,3890847
3891100,3891320
3891493,3891597
3894139,3894200
3894220,3894478
3895228,3895480
3911465,3911557
3924500,3924700
3925322,3925406
3926400,3926660
3926820,3927020
3928160,3928340
3928657,3928802
3934360,3934600
3942720,3943100
3946015,3946119
3955580,3955780
3979560,3979760
4016420,4016660
4024099,4024258
4051160,4051320
4061493,4061646
4141583,4141742
4149054,4149332
4149640,4149840
4151560,4151716
4174280,4174480
