start,end
10200,10380
10440,10620
45598,45648
48220,48400
52980,53180
53600,53820
65780,65960
71540,71700
71798,72160
72620,72780
76786,77041
77481,77640
78080,78300
84839,85003
97020,97220
107140,107300
113560,113720
117820,118020
138100,138160
138620,138840
140340,140431
154402,154570
180340,180835
180960,181340
181420,181620
181720,182060
188786,188959
200532,200620
228600,228860
229360,229540
234620,234860
235020,235220
235260,235500
272714,272846
273640,273840
275226,275383
276449,276648
279040,279220
287480,287680
303780,303960
318780,318960
323705,323858
327260,327560
327580,327860
352780,353160
362260,362420
370520,370700
381955,382054
391880,392140
396640,396840
397740,397940
398120,398340
399740,399984
400080,400400
400640,401040
401680,401920
402460,402640
413520,413664
414980,415088
424075,424137
424400,424600
424760,425040
425500,425700
426800,426899
436007,436138
451000,451140
457320,457400
457740,458023
458203,458364
468500,468680
487800,487980
495500,495680
503562,503679
509421,509500
525640,525860
527380,527720
528280,528418
528718,528972
533880,533955
535620,535820
547100,547300
556010,556068
569580,569780
579180,579360
582945,583122
583980,584240
585440,585680
588283,588396
588740,588920
589200,589400
589480,589660
589820,590000
600969,601131
611204,611324
622260,622520
626940,627100
627540,627800
636340,636540
636960,637200
641700,641900
642293,642445
642500,642720
648120,648300
649200,649400
660800,661120
667920,668120
669053,669120
669188,669380
675200,675320
679440,679660
679980,680400
681040,681340
682827,682965
683680,684140
684300,684520
686080,686280
690360,690520
695620,696000
706960,707516
709660,709840
711480,711740
711780,712020
712800,713040
714230,714304
714900,715120
715631,715823
715980,716220
716280,716460
719880,720100
720440,720680
721040,721240
721340,721540
724240,724434
724629,724763
726330,726554
726862,727287
727646,727847
728220,728460
728700,728900
732960,733140
733780,733960
740920,741140
745846,745951
760620,760780
760960,761220
763415,763608
766220,766313
768587,768722
785680,785900
788440,788660
795180,795380
795660,795900
797121,797320
799217,799337
807760,808000
813775,813917
839733,839838
878500,878720
893500,893720
914460,914798
926560,926736
970860,971140
981140,981520
981640,981680
981933,982022
982140,982360
983200,983352
983440,983700
997540,997800
1002840,1003020
1007365,1007480
1013397,1013562
1025320,1025500
1037136,1037252
1041922,1042060
1043020,1043211
1044540,1044720
1044864,1044959
1048540,1048720
1055180,1055340
1069280,1069416
1071630,1071800
1072006,1072176
1074020,1074220
1078660,1078840
1082656,1082728
1089860,1090060
1090398,1090561
1093340,1093720
1094080,1094321
1095675,1095803
1101212,1101478
1102985,1103155
1106377,1106560
1108995,1109138
1125540,1125740
1150800,1150980
1152978,1153078
1154540,1154720
1155000,1155280
1155460,1155660
1182320,1182500
1183360,1183540
1184500,1184760
1188818,1188954
1192777,1192923
1193366,1193516
1194240,1194338
1206455,1206549
1221680,1221860
1258388,1258460
1274896,1275091
1297020,1297200
1301020,1301195
1303400,1303580
1308540,1308800
1308980,1309220
1330646,1330840
1331840,1332000
1333540,1333720
1335573,1335719
1337603,1337780
1338240,1338420
1343020,1343340
1346920,1347168
1351820,1351980
1358020,1358480
1363480,1363700
1377820,1378087
1378546,1378625
1379000,1379200
1379560,1379760
1379925,1380079
1408220,1408420
1413800,1413980
1414640,1414820
1415040,1415220
1416212,1416300
1416540,1416740
1420100,1420241
1420740,1420940
1421300,1421416
1428600,1428780
1467180,1467380
1474260,1474359
1475000,1475160
1492940,1493120
1493200,1493460
1493690,1493953
1494400,1494620
1512314,1512433
1538820,1539048
1543480,1543800
1571171,1571268
1575640,1575880
1579300,1579480
1583289,1583460
1610320,1610480
1610620,1610860
1611560,1611701
1612000,1612280
1612757,1613060
1646020,1646220
1646280,1646520
1667397,1667496
1675205,1675367
1678080,1678320
1678840,1679060
1680060,1680320
1687960,1688240
1689260,1689440
1689919,1690020
1691200,1691460
1691500,1691700
1692060,1692260
1696940,1697131
1705960,1706240
1707440,1707631
1717420,1717606
1719920,1720100
1720392,1720516
1722240,1722420
1723640,1723840
1746269,1746398
1746960,1747140
1764060,1764260
1770320,1770620
1771500,1771680
1772260,1772640
1773080,1773280
1773380,1773560
1773944,1774060
1778146,1778308
1781875,1781940
1782620,1782960
1809340,1809520
