start,end
142099,142360
143940,144120
181620,181780
216298,216340
309400,309760
314700,314753
350837,350962
352760,352960
386220,386420
410000,410300
412320,412520
489017,489140
489400,489760
518807,518917
560058,560204
596320,596520
596760,596940
597100,597300
597360,597540
688280,688369
700615,700771
714820,715020
715635,715818
752180,752400
782220,782420
792388,792515
794940,795120
870280,870480
879700,879880
883365,883534
909749,909940
910000,910180
921244,921365
927932,928220
928240,928460
932900,933120
933460,933720
935640,935860
936960,937100
937695,937960
955465,955640
969520,969740
969820,970020
973120,973460
979741,979940
981100,981300
996580,996920
997000,997160
999200,999340
1056140,1056300
1058460,1058660
1061020,1061220
1067440,1067600
1080860,1081040
1081100,1081500
1111260,1111500
1112960,1113100
1115220,1115520
1123040,1123240
1137660,1137840
1147780,1148000
1187260,1187500
1190760,1190940
1203230,1203400
1203440,1203620
1213725,1213796
1253800,1254020
1259240,1259400
1259496,1259723
1268020,1268160
1268220,1268420
1276280,1276440
1293540,1293720
1332660,1332820
1365560,1365720
1399440,1399600
1400160,1400420
1422922,1423100
1456220,1456480
1462888,1462977
1463280,1463520
1484680,1484840
1486016,1486160
1486880,1487100
1488060,1488300
1515740,1515900
1516640,1516860
1533340,1533452
1562780,1562980
1574560,1574720
1590040,1590260
1617800,1618080
1628400,1628560
1628780,1629000
1630060,1630300
1643060,1643260
1643380,1643560
1648360,1648560
1648900,1649080
1649460,1649680
1650000,1650220
1669460,1669620
1684820,1685060
1710360,1710520
1710620,1710780
1713900,1714100
1714700,1714900
1715060,1715460
1716280,1716620
1717140,1717360
1717480,1717680
1720920,1721080
1723080,1723280
1724600,1724760
1752540,1752700
1784100,1784260
1787640,1787840
1829320,1829540
1829643,1829711
1829820,1830040
1830540,1830635
1865600,1865760
1882880,1883040
1908840,1909020
1957144,1957273
1988360,1988429
1989140,1989420
2023700,2023860
2025340,2025560
2026120,2026320
2030020,2030200
2030700,2030860
2041860,2042080
2049897,2050120
2050380,2050600
2058600,2058780
2101560,2101720
2103040,2103280
2137420,2137600
2192580,2192780
2240197,2240337
2244840,2245020
2282360,2282660
2303740,2304000
2304135,2304220
2304580,2304740
2336400,2336620
2337965,2338165
2343580,2343740
2353140,2353320
2359280,2359500
2359600,2359820
2382690,2382801
2392716,2393000
2393820,2394000
2396840,2397060
2399560,2399840
2399913,2400084
2401060,2401460
2401520,2401800
2401993,2402121
2406920,2407220
2459040,2459260
2459340,2459580
2459600,2459780
2511840,2512040
2524320,2524520
2565000,2565180
2592940,2593300
2593420,2593660
2593820,2594240
2634400,2634580
2634720,2634920
2650800,2651180
2659480,2659640
2675380,2675580
2711800,2711980
2718644,2718746
2724076,2724233
2724819,2725015
2749880,2750080
2756356,2756451
2786320,2786560
2812240,2812480
2828480,2828720
2848880,2849060
2883648,2883802
2892680,2892860
2893560,2893880
2930120,2930320
2949700,2949920
2955140,2955400
2960180,2960400
2965620,2965820
2965900,2966140
2975500,2975700
3004300,3004500
3013040,3013240
3016060,3016240
3048880,3049120
3049261,3049323
3213700,3213860
3247169,3247286
3335980,3336180
3433353,3433451
3447760,3447960
3535020,3535240
3535500,3535720
3551335,3551394
3557760,3557960
3602640,3602820
3636260,3636480
3636600,3636760
3647900,3648060
3668040,3668238
3668520,3668800
3683100,3683260
3683320,3683480
3723780,3723980
3737820,3737980
3738763,3738920
3754620,3754940
3765560,3765780
3791620,3791800
3827260,3827440
3838280,3838540
3844060,3844220
3846240,3846480
3863780,3863980
3886033,3886195
3888580,3888820
3890105,3890300
3892091,3892346
3893060,3893260
3893360,3893547
3913960,3914120
3935140,3935300
3944760,3945000
3959360,3959510
3965140,3965320
4002380,4002660
4004680,4004900
4032918,4032980
4048160,4048235
4074960,4075120
4143020,4143240
4143580,4143780
4144040,4144200
4161297,4161478
4199920,4200080
4215480,4215640
4230260,4230440
4248120,4248320
4249440,4249600
4263900,4264080
4304520,4304660
4327700,4327920
4329920,4330120
4355240,4355400
4365260,4365440
4366600,4366960
4391735,4391800
4413280,4413460
4420740,4420900
