start,end
11820,11980
12281,12420
86100,86300
86620,86860
100000,100140
124320,124520
124620,124840
125040,125134
125180,125340
125500,125740
137089,137178
161523,161759
242300,242480
244600,244760
259360,259520
304124,304192
330200,330380
337560,337800
338160,338340
338740,338896
340140,340260
373301,373372
392000,392160
473300,473560
474140,474360
498540,498820
499100,499280
532820,533020
602780,602940
610840,611040
674220,674460
674780,675040
678059,678164
681069,681257
681740,682020
684060,684240
687280,687460
687540,688060
705560,705820
727720,727880
731455,731591
732051,732300
742740,742920
743019,743160
744032,744217
762600,762834
765922,766160
766200,766440
774101,774250
781800,782140
782320,782440
792400,792542
799109,799241
815559,815873
826099,826229
828754,828857
828980,829160
866843,866960
876820,876980
887036,887137
891880,891994
912760,912903
926660,926820
927824,928017
930039,930120
930319,930430
932300,932500
972711,972938
973035,973210
973560,973660
986880,987080
987200,987420
987520,987660
992660,992868
993400,993580
995761,995886
999358,999524
1009720,1010020
1010160,1010360
1010600,1010860
1011040,1011240
1011400,1011629
1012160,1012360
1012440,1012685
1026268,1026356
1032587,1032714
1039642,1039780
1041440,1041800
1043660,1043900
1046600,1046840
1072960,1073140
1081700,1081920
1082380,1082620
1109940,1110140
1113520,1113720
1130640,1130840
1167220,1167400
1173143,1173259
1173540,1173760
1192180,1192360
1192460,1192700
1233227,1233355
1248280,1248540
1248620,1248880
1249100,1249280
1249720,1249909
1268080,1268240
1278060,1278260
1278340,1278560
1286280,1286460
1289660,1289900
1290400,1290580
1301292,1301397
1324000,1324340
1336138,1336652
1337430,1337576
1345980,1346180
1346240,1346560
1346880,1347180
1347440,1347780
1351920,1352120
1354658,1354822
1356320,1356500
1368852,1368908
1412085,1412264
1412820,1413076
1417601,1417720
1469760,1469960
1471491,1471625
1485431,1485555
1503960,1504160
1504742,1504940
1511740,1511980
1513220,1513460
1541460,1541700
1544640,1544860
1545020,1545260
1547326,1547388
1548920,1549080
1566420,1566578
1568237,1568411
1579480,1579660
1580180,1580440
1580540,1580820
1581200,1581360
1605042,1605096
1629220,1629400
1635632,1635741
1661800,1662000
1676714,1676830
1683500,1683680
1684340,1684620
1685857,1686049
1693500,1693680
1711500,1711820
1712240,1712480
1712620,1712860
1713340,1713569
1714700,1714920
1721160,1721480
1726320,1726520
1727440,1727640
1729800,1729980
1746320,1746500
1748768,1748960
1752630,1752795
1757918,1758020
1759875,1760079
1760640,1760860
1765740,1765980
1766300,1766540
1766760,1767020
1767060,1767380
1767579,1767692
1767920,1768120
1776060,1776280
1778000,1778240
1782436,1782551
1792879,1793005
1793160,1793350
1793483,1793686
1794100,1794300
1807320,1807480
1810000,1810200
1810320,1810500
1842547,1842607
1855342,1855522
1856160,1856400
1856940,1857160
1868360,1868560
1870440,1870640
1870960,1871260
1871540,1871880
1872280,1872720
1899300,1899460
1910760,1910940
1913120,1913300
1940204,1940409
1981240,1981460
1982220,1982400
2008920,2009080
2009200,2009380
2009900,2010120
2041351,2041416
2041840,2042040
2048989,2049149
2059160,2059360
