start,end
11820,11980
99960,100100
242300,242520
244620,244760
259360,259480
330220,330380
443340,443460
473600,473700
474140,474380
499100,499300
532849,532960
602780,602940
610860,611040
617780,617831
674220,674420
678020,678200
684060,684240
687300,687480
705560,705800
732100,732260
742737,742920
774120,774280
781920,782140
799100,799280
814062,814140
826137,826187
891924,892020
926646,926741
932300,932500
962860,963020
973560,973740
985200,985400
986920,987100
987220,987420
987580,987675
1009636,1009860
1010780,1011000
1011060,1011240
1011380,1011640
1043680,1043900
1046620,1046840
1072920,1073100
1082489,1082579
1116950,1117084
1130680,1130860
1167220,1167440
1167660,1167860
1192200,1192400
1248380,1248560
1248640,1248880
1249080,1249280
1268088,1268233
1278340,1278552
1289660,1289900
1305400,1305640
1305740,1306120
1306206,1306341
1318700,1318843
1323720,1323920
1324040,1324300
1337400,1337620
1337680,1337883
1346820,1347180
1347610,1347780
1351920,1352100
1356316,1356457
1412181,1412269
1469812,1469933
1485438,1485580
1511760,1512000
1513240,1513500
1521240,1521583
1548985,1549088
1566440,1566578
1579460,1579660
1580200,1580440
1580540,1580820
1581200,1581360
1606776,1606830
1629220,1629390
1661800,1662020
1667940,1668120
1684340,1684580
1693500,1693700
1712580,1712860
1721140,1721380
1726320,1726480
1746320,1746500
1748780,1748960
1767960,1768100
1793197,1793284
1810000,1810200
1810380,1810480
1856140,1856400
1870420,1870640
1870960,1871340
1899300,1899480
1910780,1910940
1913140,1913262
1919020,1919180
1940160,1940400
1981300,1981480
2008880,2009100
2009200,2009400
2009860,2010120
2041860,2042040
2059180,2059340
2095980,2096200
2132560,2132760
2186440,2186600
2220130,2220260
2242060,2242320
2243760,2243841
2262240,2262460
2330100,2330320
2333483,2333572
2402220,2402379
2404274,2404380
2408746,2408884
2413040,2413560
2414051,2414216
2418575,2418625
2418780,2419000
2441760,2441940
2462760,2462940
2468900,2469160
2490600,2490760
2536260,2536540
2631000,2631180
2665920,2666080
2710747,2710819
2712340,2712520
2756020,2756200
2756320,2756582
2761600,2761740
2764160,2764400
2792844,2793040
2793660,2793820
2796584,2796680
2798805,2798980
2803780,2803940
2812100,2812300
2817860,2818020
2843680,2843920
2862600,2862820
2934780,2934960
2935377,2935451
