start,end
148700,148900
168960,169120
188860,189040
217140,217340
252000,252100
292000,292580
292773,293200
408660,408860
422825,423020
436080,436240
436536,436760
504673,504742
551501,551605
579463,579624
586640,586740
593240,593420
617613,617678
692440,692760
692980,693220
722080,722280
787040,787200
797620,797780
815480,815640
894420,894540
903861,903954
912960,913120
958646,958760
1005360,1005520
1027520,1027720
1055060,1055360
1110200,1110400
1200640,1200980
1287280,1287500
1311080,1311260
1311338,1311388
1311440,1311680
1311740,1312200
1313760,1313960
1325640,1325880
1335540,1335820
1336340,1336520
1364220,1364420
1381900,1382120
1397080,1397260
1424400,1424580
1436760,1436980
1481380,1481640
1482880,1483060
1485800,1485960
1524100,1524280
1552540,1552720
1596374,1596540
1604400,1604580
1609780,1610000
1630820,1631160
1637100,1637280
1641460,1641660
1679785,1679835
1686262,1686312
1708900,1709140
1724740,1724940
1781580,1781780
1781880,1782080
1793080,1793260
1917720,1917900
1952820,1953020
1995880,1995997
2037692,2037810
2072658,2072717
2104360,2104580
2111260,2111520
2132480,2132720
2157940,2158140
2158680,2158920
2161760,2162060
2162100,2162400
2196180,2196360
2197180,2197380
2209320,2209520
2245540,2245760
2246300,2246500
2297148,2297240
2353980,2354160
2377040,2377300
2379360,2379540
2396483,2396563
2432320,2432600
2434200,2434400
2448840,2449020
2476460,2476700
2482860,2483060
2505740,2505940
2524305,2524420
2543060,2543116
2578921,2579011
2596456,2596509
2630480,2630660
2631200,2631400
2634480,2634760
2658662,2659020
2684160,2684360
2688520,2688680
2695580,2695760
2714125,2714196
2738480,2738680
2739480,2739618
2750080,2750260
2764620,2764800
2765160,2765480
2788941,2789100
2791300,2791480
2792482,2792680
2810120,2810400
2818060,2818193
2839220,2839440
2841400,2841680
2841800,2842060
2846360,2846600
2846680,2846920
2848968,2849047
2853780,2853980
2857560,2857760
2857840,2858080
2869500,2869780
2876660,2876860
2877540,2877753
2903240,2903420
2911800,2912000
2932260,2932460
2938740,2938920
2952700,2952920
2985980,2986205
2988500,2988780
2988967,2989220
2989780,2989980
2999381,2999500
2999560,2999840
3001962,3002140
3023636,3023785
3023900,3024080
3053565,3053624
3053780,3054020
3063740,3063960
3068252,3068640
3068880,3069100
3118280,3118480
3118560,3118780
3126480,3126680
3157480,3157680
3158240,3158484
3160219,3160500
3162580,3162840
3162940,3163340
3176820,3177000
3189340,3189500
3195706,3195880
3195980,3196160
3209240,3209460
3239560,3239720
3251540,3251720
3258780,3259020
3279640,3279840
3337966,3338060
3356220,3356440
3360320,3360480
3363420,3363620
3382480,3382640
3383580,3383760
3385980,3386180
3390800,3391000
3411000,3411140
3457000,3457260
3457780,3457980
3473200,3473380
3484360,3484500
3511540,3511740
3518380,3518560
3518600,3518760
3542166,3542229
3561935,3562034
3592440,3592640
3612320,3613040
3732645,3732777
3742440,3742660
3748380,3748560
3751980,3752140
3777180,3777241
3797720,3797866
3808980,3809160
3813280,3813400
3825540,3825640
3826060,3826260
3835040,3835180
3849220,3849400
3885720,3885980
3887546,3887697
3912000,3912200
3913140,3913320
3933220,3933380
3945540,3945700
3978340,3978560
3990920,3991120
3991357,3991429
4008500,4008680
4017960,4018140
4018620,4018840
4021160,4021380
4055520,4055700
4104127,4104194
4126040,4126240
4135680,4136020
4155980,4156160
4179090,4179227
4180720,4180880
4210720,4210880
4254040,4254220
4313060,4313220
4313440,4313640
4351940,4352140
4355300,4355580
4357680,4357880
4358660,4358920
4370240,4370413
4402538,4402642
4471426,4471500
4487680,4487860
4599960,4600220
4603332,4603560
4607200,4607420
4607460,4607660
4619896,4620040
4637882,4638040
4647700,4647900
4688120,4688280
4688340,4688540
4733020,4733260
4775680,4775940
4776200,4776420
4806140,4806300
4810080,4810300
4848760,4848920
4865100,4865280
4913920,4913961
4931640,4931820
4936706,4936860
4942260,4942440
5003620,5003860
5003940,5004200
5004342,5004399
5030760,5030940
5032800,5032960
5036360,5036520
5057200,5057380
5078400,5078580
5082640,5082900
5099660,5099820
