start,end
75648,75733
107600,107783
109340,109540
111760,111940
158340,158600
159395,159501
212920,213040
268000,268180
268400,268605
286550,286680
292404,292560
322620,322820
390121,390208
416420,416553
422018,422096
449600,449780
477680,477860
497080,497280
499560,499800
525112,525347
596680,596839
596980,597200
616460,616640
624100,624260
657380,657600
657740,658000
658260,658460
658600,658760
666323,666375
685560,685740
711740,711920
712540,712820
730200,730360
741960,742140
742200,742360
812280,812600
812760,813060
831000,831200
832240,832420
839420,839580
845220,845480
864880,865060
902300,902460
944580,944714
961640,961840
1048140,1048245
1092400,1092500
1349906,1350047
1407248,1407320
1499446,1499571
1513660,1513820
1585960,1586140
1664200,1664400
1708200,1708306
1807023,1807160
1914580,1914740
2050740,2050940
2051040,2051200
2083800,2083960
2104960,2105160
2139760,2139888
2186057,2186112
2222950,2223008
2223980,2224140
2230800,2230960
2302660,2302880
2302900,2303160
2303953,2304080
2304460,2304660
2337640,2337840
2410800,2411000
2411500,2411620
2471660,2471800
2515560,2515740
2516040,2516224
2516320,2516520
2542040,2542208
2547560,2547720
2570940,2571120
2571400,2571600
2589480,2589660
2592760,2592960
2627880,2628120
2655460,2655940
2656160,2656300
2656740,2656884
2658240,2658440
2659440,2659620
2686477,2686651
2766340,2766560
2794320,2794460
2846905,2847038
2906100,2906280
2906960,2907135
2932280,2932480
2948140,2948300
2981413,2981489
2985740,2985900
3013340,3013580
3015260,3015460
3037420,3037646
3051800,3051916
3063060,3063260
3120100,3120260
3129360,3129580
3151480,3151680
3187360,3187540
3207700,3207920
3246140,3246320
3247400,3247600
3247640,3247840
3248700,3248854
3261420,3261680
3261760,3261940
3262020,3262240
3281500,3281720
3297020,3297220
3297460,3297660
3305420,3305660
3321580,3321733
3323000,3323140
3329600,3329780
3340040,3340200
3350945,3351072
3351200,3351440
3368357,3368414
3380460,3380840
3409200,3409420
3412668,3412833
3441411,3441565
3448100,3448480
3449360,3449820
3450080,3450280
3451440,3451632
3454823,3454952
3481880,3482100
3585920,3586120
3593396,3593600
3593722,3593786
3593960,3594180
3594300,3594540
3595551,3595688
3596803,3596854
3602960,3603300
3603420,3603700
3618220,3618540
3622360,3622580
3623960,3624280
3624300,3624540
3624920,3625140
3625220,3625460
3649831,3650220
3652880,3653120
3665800,3666080
3666360,3666540
3703740,3703940
3758620,3758800
3771440,3771660
3772660,3772840
3794580,3794769
3817069,3817191
3852450,3852601
3869940,3870140
3885300,3885460
3972641,3972820
3995580,3995740
3998820,3999000
4004540,4004800
4017580,4017760
4060820,4060991
4068660,4068840
4106500,4106700
5022914,5022965
5023437,5023534
5057840,5058020
5073340,5073540
5296060,5296360
5296860,5297060
5365821,5365918
5395473,5395551
5868320,5868440
6083044,6083098
6452107,6452212
6521900,6522000
6886340,6886500
6920107,6920256
6985067,6985153
7022360,7022520
7221500,7221660
7272420,7272553
7417871,7417926
7452380,7452560
7567140,7567360
7626960,7627139
7728449,7728563
7735340,7735485
7789980,7790160
7830540,7830760
7856780,7856980
7872600,7872800
7921380,7921560
7922360,7922600
7926640,7926840
7946760,7946960
7950800,7950980
7980240,7980440
8012037,8012160
8012423,8012484
8045900,8046080
8063920,8063995
8084280,8084440
8116360,8116600
8122200,8122380
8141281,8141380
8177467,8177546
8260453,8260599
8301670,8301729
8308254,8308380
8367440,8367640
8389720,8389880
8416780,8416940
8423280,8423460
8425480,8425620
8426504,8426700
8450060,8450260
8478760,8478960
8480580,8480760
8507500,8507660
8525937,8526059
8609300,8609500
8654581,8654738
8665620,8665820
8696882,8697060
8701660,8701800
8705060,8705280
8721880,8722040
8730480,8730680
8765700,8765940
8794560,8794820
8799133,8799294
8800600,8800840
8859284,8859431
8877067,8877152
8882960,8883180
8883360,8883580
8891000,8891220
8912560,8912720
8946135,8946297
8948785,8948857
8982540,8982740
8988360,8988560
9017160,9017380
9017660,9017900
9020420,9020740
9025540,9025800
9055380,9055560
9067166,9067233
9073720,9073880
9101800,9102000
9102600,9102720
9117360,9117593
9135940,9136320
9136500,9136840
9137160,9137540
9137622,9137860
9148040,9148200
9260183,9260250
9304777,9304840
9334560,9334800
9364380,9364580
9366200,9366380
9422880,9423120
9423252,9423402
9474860,9475040
9475200,9475500
9516500,9516760
9575600,9575780
9578495,9578567
9612320,9612520
9631920,9632140
9643680,9643840
9658060,9658300
9658320,9658460
9673240,9673440
9673560,9673780
9683460,9683660
9684120,9684300
9695080,9695240
9719700,9719960
9722771,9722898
9737040,9737220
9742660,9742848
9743580,9743800
9771560,9771740
9779700,9779960
9782420,9782680
9792660,9792840
9825600,9825820
9827940,9828180
9828320,9828520
9838560,9838800
9868320,9868480
9869880,9870160
9877140,9877540
9899120,9899360
9913520,9913760
9913800,9914040
9914960,9915160
9918060,9918260
9951360,9951540
9971460,9971620
9975740,9975900
10015460,10015489
10058280,10058371
10058389,10058520
10086520,10086780
10194685,10194853
10230180,10230400
10243421,10243540
10403277,10403424
10417340,10417396
10473727,10473806
10490780,10490960
10520200,10520380
10525840,10526080
10526392,10526460
10560540,10560720
10589120,10589360
10661460,10661599
10682509,10682571
10687628,10687792
10787400,10787600
10851840,10852020
11040940,11041120
11154480,11154680
11309320,11309480
11310580,11310780
11388000,11388160
11392400,11392560
11398780,11398960
11500560,11500720
11512779,11512880
11519180,11519360
11544201,11544302
11553420,11553600
11570906,11571020
11655400,11655580
11689040,11689240
11689706,11689920
11690279,11690430
11728380,11728560
11733040,11733240
11741620,11741780
11761680,11761820
11767986,11768150
11806869,11807040
11808000,11808240
11850060,11850240
11851260,11851460
11857520,11857760
11860020,11860200
11872600,11872780
11908240,11908740
11912972,11913031
11937960,11938180
11942820,11943000
11947280,11947520
11980500,11980760
11980980,11981360
11995520,11995680
12039120,12039340
12059840,12060120
12060220,12060400
12092820,12093000
12121280,12121480
12237280,12237480
12247060,12247220
12255780,12256000
12271740,12271920
12271980,12272160
12278260,12278420
12283340,12283580
12288040,12288280
12308150,12308313
12308700,12308880
12312522,12312576
12328000,12328180
12337023,12337113
12377240,12377700
12391760,12391940
12396520,12396780
12404000,12404180
12407700,12408000
12419900,12420080
12423021,12423200
12539940,12540140
12596900,12597200
12597900,12598060
12599660,12599900
12606980,12607180
12607400,12607574
12657972,12658133
12659980,12660180
12671666,12671831
12686220,12686417
12702640,12702840
12702900,12703080
12727140,12727300
12730220,12730460
12744180,12744380
12767156,12767279
12811640,12811860
12838220,12838420
12883780,12884000
12884120,12884360
12886679,12886786
12893920,12894080
12934600,12934760
12946880,12947160
12947700,12948020
12948160,12948460
12991140,12991380
12991840,12991861
13003480,13003660
13103460,13103660
13113140,13113300
13159600,13159740
13216160,13216340
13217579,13217764
13288941,13289023
13375380,13375580
13461720,13461778
13530980,13531160
13558160,13558340
13597120,13597200
13597201,13597300
13630240,13630420
13676003,13676107
13680680,13680860
13703960,13704160
13710460,13710760
13726249,13726328
13726540,13726720
13801040,13801320
13813400,13813560
13824000,13824180
13832200,13832400
13849983,13850086
13889860,13889960
13973142,13973320
14031756,14031940
14074300,14074480
14086680,14086840
14105320,14105560
14132480,14132640
14178900,14179060
14188900,14189040
14189160,14189300
14189920,14190140
14415900,14416040
14431300,14431484
14463800,14463909
14767740,14767870
14979129,14979239
20971920,20972140
21075044,21075400
21110840,21110920
21111740,21112120
21167760,21167960
21179740,21179900
21192100,21192300
21194940,21195180
21242160,21242340
21243012,21243073
21270620,21270720
21303560,21303820
21303980,21304180
21314800,21315000
21315060,21315460
21315700,21315960
21316020,21316180
21316439,21316552
21330500,21330700
21341240,21341440
21361380,21361580
21390008,21390149
21391100,21391260
21391340,21391620
21444560,21444740
21489220,21489420
21509240,21509340
21558000,21558144
21599100,21599300
21600720,21600980
21612180,21612400
21668200,21668400
21669860,21670020
21673000,21673220
21675500,21675660
21703804,21703973
21704760,21704980
21740620,21740860
21741244,21741311
21784664,21784854
21820380,21820520
21851495,21851580
21897840,21898020
21914860,21915040
21956140,21956320
21997700,21997920
22032480,22032700
22106720,22106860
22108800,22108960
22168000,22168160
22168420,22168580
22168740,22168840
22169380,22169600
22170200,22170320
22170740,22170874
22219781,22219960
22223740,22223960
22250680,22250940
22282500,22282780
22300876,22300955
22342806,22342861
22347086,22347240
22378800,22378960
22391660,22391840
22432680,22432880
22466120,22466320
22466760,22466960
22467940,22468120
22525992,22526080
22551905,22552140
22559543,22559720
22560021,22560220
22563200,22563400
22567900,22568060
22580340,22580491
22609745,22609895
22637700,22637776
22637880,22638060
22668020,22668240
22674360,22674520
22695060,22695260
22704400,22704600
22760090,22760145
22798053,22798140
22798260,22798350
22798440,22798540
22799140,22799320
22813810,22813899
22814472,22814703
22822140,22822360
22828361,22828490
22829931,22830122
22831600,22831760
22846200,22846360
22871967,22872080
22913920,22914080
22930180,22930340
22933220,22933440
22933500,22933700
22933720,22933940
22961345,22961422
22977877,22977952
22978220,22978420
22978480,22978680
22983280,22983480
23032362,23032502
23053924,23054008
23077480,23077640
23099720,23099940
23106640,23106880
23107161,23107254
23115760,23115980
23131820,23132000
23134020,23134200
23134320,23134600
23135360,23135500
23143220,23143420
23207440,23207620
23251021,23251160
23282100,23282320
23283917,23284056
23284140,23284340
23291920,23292200
23307640,23307833
23337920,23338160
23377760,23377960
23378920,23379120
23411880,23412080
23422880,23423120
23437900,23438100
23453080,23453280
23455080,23455280
23498920,23499100
23503320,23503500
23505620,23505780
23516040,23516220
23529740,23529920
23547480,23547640
23547900,23548120
23585383,23585600
23586400,23586600
23586780,23587020
23622320,23622480
23626793,23626918
23627036,23627312
23627440,23627620
23635320,23635560
23635600,23635920
23636580,23636760
23662800,23663020
23680240,23680400
23689080,23689300
23689340,23689500
23695440,23695620
23703160,23703380
23710260,23710520
23717863,23718040
23719720,23719980
23779720,23779900
23812640,23812820
23828560,23828760
23856560,23856780
23872720,23873000
23918540,23918740
23964360,23964540
23994700,23994900
23998840,23999040
24014300,24014860
24016740,24016940
24051560,24051740
24063200,24063400
24075616,24075769
24076000,24076120
24076280,24076480
24112040,24112200
24113100,24113360
24119080,24119280
24176840,24177040
24208680,24209000
24209680,24209940
24213000,24213200
24215560,24215760
24271168,24271320
24271620,24271860
24272100,24272320
24317515,24317655
24359840,24360020
24397120,24397420
24397880,24398120
24398580,24398740
24400740,24400980
24426560,24426760
24427080,24427300
24427760,24427860
24487780,24487960
24488980,24489200
24514500,24514680
24530760,24530980
24531045,24531095
24544160,24544340
24560740,24560900
24600160,24600340
24684040,24684220
24726780,24726980
24734180,24734348
24735740,24735800
24853264,24853358
24878403,24878540
24964260,24964334
24989857,24990016
25310320,25310460
25351980,25352320
25352440,25352600
25503760,25503940
25562120,25562218
25712511,25712567
25737720,25737900
25832100,25832280
25896280,25896460
25916011,25916200
25921700,25921880
25974620,25974795
26019237,26019315
26089707,26089880
26090200,26090229
26090800,26091000
26091100,26091360
26103660,26103860
26159500,26159627
26185400,26185600
26225420,26225500
26226240,26226440
26271539,26271667
26307300,26307460
26323045,26323121
26337225,26337338
26383800,26383980
26386165,26386219
26405500,26405700
26429640,26429820
26436260,26436460
26468972,26469140
26477940,26478105
26480860,26481140
26481200,26481540
26482660,26482880
26487580,26487780
26532460,26532700
26536040,26536240
26536780,26536920
26548520,26548720
26549380,26549480
26549740,26549940
26575256,26575460
26580020,26580240
26617280,26617500
26621540,26621700
26649800,26650020
26656140,26656360
26657020,26657300
26813140,26813320
26863209,26863391
26909975,26910129
27004540,27004700
27005735,27005900
27062894,27063000
27219800,27219909
27298520,27298660
27364054,27364184
27378518,27378594
27549500,27549626
27599300,27599500
27605360,27605520
27608884,27608938
27685920,27686100
27750140,27750320
27839220,27839420
27843933,27844009
27922120,27922320
27964840,27964893
27964898,27965020
28013124,28013299
28179892,28179973
28189500,28189660
28357840,28358080
28365714,28365800
28511502,28511631
28584860,28585040
28594040,28594286
28638040,28638212
28961720,28961940
28995340,28995580
29148000,29148150
29154700,29155120
29155160,29155400
29157160,29157320
29164160,29164360
29165360,29165565
29191300,29191480
29262620,29262706
29343860,29343941
29356726,29356785
29430400,29430643
29457440,29457660
29502049,29502120
29644386,29644520
29794589,29794655
29840200,29840380
29874620,29874840
29893065,29893212
30141601,30141774
30280960,30281180
30328920,30329140
30368973,30369028
30376640,30376780
30409280,30409420
30457260,30457420
30623460,30623980
30889980,30890160
30903680,30903860
30970300,30970500
30971460,30971660
30987520,30987740
30999267,30999354
31011460,31011740
31039588,31039738
31047062,31047189
31099601,31099755
31157442,31157500
31157525,31157679
31197780,31198020
31206840,31207200
31230600,31230820
31241640,31241800
31241920,31242160
31243840,31243980
31266646,31266743
31275060,31275240
31275823,31276035
31303080,31303260
31363420,31363513
31396880,31397053
31397320,31397500
31398480,31398760
31399360,31399700
31399760,31399960
31419380,31419640
31419721,31419920
31424480,31424680
31429700,31429860
31454160,31454360
31454534,31454640
31487720,31487900
31488718,31488793
31490520,31490720
31497960,31498240
31506497,31506562
31510400,31510578
31512580,31512776
31513640,31513800
31553920,31554060
31555980,31556180
31556298,31556387
31563920,31564023
31610980,31611160
31649040,31649260
31679220,31679700
31680495,31680618
31681321,31681386
31685200,31685560
31710960,31711140
31722460,31722680
31738980,31739180
31739310,31739366
31741240,31741440
31819720,31819920
31943100,31943280
31957040,31957220
31977380,31977520
32010460,32010620
32018320,32018680
32019420,32019620
32019680,32019880
32085100,32085360
32086900,32087120
32091800,32091980
32092360,32092680
32158120,32158300
32160600,32160760
32200958,32201040
32261140,32261229
32271800,32272000
32289620,32289780
32308860,32309040
32317340,32317540
32349860,32350060
32368320,32368436
32372420,32372760
32374120,32374340
32383100,32383420
32439900,32440060
32469160,32469400
32470800,32471060
32549340,32549520
32551060,32551280
32552520,32552680
32576400,32576556
32662095,32662163
32674580,32674732
32714640,32714840
32921573,32921720
32930820,32930960
33051517,33051570
33232160,33232320
33839520,33839700
34122800,34123000
34322800,34322961
34595740,34595920
34647360,34647580
34650140,34650340
34651680,34651840
34659720,34659940
34661600,34661800
34707800,34707980
34729360,34729520
34774143,34774220
34788040,34788180
34807480,34807680
34809840,34810040
34860620,34860820
34867700,34867860
34901444,34901511
34929320,34929780
34943100,34943260
34971408,34971487
34976960,34977120
34978240,34978480
34979080,34979360
35006060,35006240
35007989,35008200
35041220,35041440
35127300,35127480
35144080,35144260
35231100,35231260
35240900,35241100
35283960,35284080
35290180,35290420
35343695,35343749
35343940,35344120
35344400,35344580
35344820,35344894
35355200,35355380
35377280,35377480
35386620,35386800
35387160,35387340
35407980,35408160
35456180,35456480
35459020,35459220
35478620,35478840
35478980,35479460
35480320,35480540
35497170,35497240
35497580,35497780
35497880,35498080
35511980,35512100
35513260,35513480
35513620,35513840
35581020,35581160
35616945,35617160
35642957,35643008
35756640,35756800
35777140,35777320
35917232,35917291
35934100,35934340
35950480,35950656
35972460,35972700
35973069,35973120
35999140,35999300
36008458,36008550
36017760,36017960
36067520,36067720
36076017,36076180
36096020,36096200
36102102,36102187
36129320,36129520
36129760,36129960
36186735,36186845
36187380,36187540
36188360,36188540
36284780,36284940
36296680,36296880
36309480,36309700
36321760,36321860
36355140,36355320
36396280,36396420
36411780,36411980
36412880,36413040
36420320,36420520
36424800,36424980
36451480,36451592
36473419,36473507
36493420,36493504
36572309,36572500
36624600,36624718
36662140,36662308
36688140,36688320
36711900,36712100
36757220,36757420
36769700,36769900
36809660,36809860
36828180,36828460
36828480,36828660
36828980,36829220
36829569,36829640
36850680,36850840
36899380,36899600
36942380,36942560
36947960,36948120
36975034,36975087
37019200,37019340
37091747,37091800
37223080,37223220
37282520,37282608
37295080,37295220
37299640,37299860
37309182,37309259
37322560,37322700
37343400,37343580
37383200,37383360
37385920,37386140
37419420,37419540
37429900,37430060
37430807,37430980
37441900,37442139
37444800,37445000
37476280,37476440
37481604,37481740
37483775,37483835
37485440,37485620
37537820,37537843
37537960,37538160
37574290,37574404
37578960,37579140
37655880,37656047
37674640,37674900
37778580,37778800
38108030,38108122
38310720,38310860
38350532,38350640
38545220,38545294
38619380,38619498
38790420,38790580
38940900,38941160
38941240,38941460
39057643,39057757
39057800,39057993
39149320,39149500
39173080,39173340
39198500,39198612
39365745,39365822
39414420,39414580
39414720,39414800
39455390,39455620
39519823,39519940
39523420,39523640
39571608,39571756
39648240,39648440
39701920,39702106
39800240,39800400
39841520,39841740
39946660,39947060
39966455,39966566
40159500,40159660
40228008,40228058
40293480,40293570
40304763,40304827
40413280,40413483
40721056,40721180
40752500,40752591
41190059,41190140
41455493,41455580
41906760,41906960
41954718,41954808
41955000,41955220
42028320,42028491
42030720,42030880
42053280,42053420
42114420,42114620
42274571,42274714
42298860,42299040
42596368,42596482
43073640,43073726
43271980,43272140
43279492,43279654
43486640,43486780
43571194,43571315
43621068,43621169
43661660,43661770
44326130,44326227
44610786,44610859
45212860,45213040
45275660,45275800
45384500,45384660
45571860,45572000
45617420,45617600
45617806,45617860
45621080,45621260
45665180,45665360
45691360,45691560
45723000,45723200
45733630,45733780
45738778,45738842
45775220,45775440
45793300,45793540
45802860,45803040
45803160,45803380
45839520,45839740
45850080,45850240
45880020,45880260
45910500,45910700
45951460,45951660
45954500,45954640
45967260,45967480
45974180,45974360
46042571,46042794
46067600,46067760
46072220,46072400
46072480,46072640
46073840,46074040
46098220,46098400
46098480,46098640
46104200,46104380
46104600,46104780
46110480,46110709
46148860,46149060
46152560,46152740
46152800,46153000
46155680,46155920
46169500,46169660
46169780,46169960
46173440,46173620
46173880,46174100
46196752,46196940
46199600,46199800
46213440,46213600
46250500,46250700
46264440,46264600
46281300,46281460
46281547,46281676
46293929,46294020
46320514,46320571
46324700,46324900
46333580,46333800
46333920,46333970
46408440,46408546
46416800,46416980
46448564,46448617
46452920,46453100
46481180,46481320
46497240,46497337
46536403,46536458
46536520,46536740
46555840,46556020
46581765,46581920
46623100,46623300
46632820,46633020
46658320,46658500
46661131,46661280
46677720,46677917
46707080,46707280
46718500,46718680
46718825,46718909
46857140,46857280
46859496,46859560
46877859,46877917
46917360,46917600
47036380,47036600
47050520,47050680
47075240,47075400
47100320,47100500
47150080,47150320
47150400,47150640
47158560,47158720
47176320,47176500
47184760,47184920
