start,end
181108,181200
181400,181580
268011,268080
778640,778860
779086,779280
779780,779980
788860,789240
789415,789580
789780,790120
790520,790580
791120,791320
827000,827035
827440,827640
850518,850634
866320,866539
869800,870020
904600,904720
906840,907040
911220,911459
912900,913100
921160,921360
923120,923460
923800,923980
924780,925000
925040,925280
925580,925780
925951,926032
938220,938740
939160,939420
939784,939921
940360,940700
940860,941100
941640,941880
941960,942300
942460,942740
943160,943420
944080,944140
944380,944600
944860,945540
946000,946190
951460,951620
959220,959440
960460,960560
961389,961520
966100,966300
966340,966580
966880,967080
976160,976340
976480,976700
995820,996067
997160,997240
998889,999032
999531,999694
1000080,1000280
1000780,1000980
1001440,1001570
1001840,1002060
1006648,1006802
1013340,1013540
1019520,1019840
1020149,1020203
1020802,1020920
1021180,1021380
1024720,1024920
1033060,1033240
1040720,1041000
1059235,1059411
1059540,1059740
1063880,1064080
1064204,1064440
1069220,1069440
1074204,1074350
1079460,1079960
1080080,1080380
1080524,1080678
1091717,1091780
1116120,1116420
1122220,1122400
1123267,1123425
1157460,1157660
1158222,1158312
1164942,1165120
1169015,1169080
1194820,1195040
1201680,1201814
1208060,1208260
1218033,1218100
1230760,1230960
1231467,1231639
1231660,1231711
1231980,1232200
1244360,1244620
1248120,1248180
1273800,1273960
1282236,1282328
1290277,1290420
1291920,1292100
1300125,1300238
1304780,1304960
1305000,1305184
1305660,1305840
1306184,1306322
1307940,1308540
1318340,1318520
1324620,1324800
1331193,1331306
1333766,1333860
1344880,1345100
1345214,1345377
1345567,1345760
1347662,1348220
1348900,1349040
1349357,1349527
1349800,1350000
1352095,1352308
1355480,1355700
1356860,1356939
1360660,1360854
1362121,1362249
1372140,1372360
1375240,1375600
1398244,1398392
1399340,1399580
1400132,1400180
1400401,1400491
1402080,1402280
1407220,1407400
1407800,1408040
1424374,1424440
1424880,1425212
1425780,1425960
1426040,1426260
1426500,1426780
1427200,1427280
1428380,1428542
1429860,1430000
1430260,1430520
1431980,1432112
1433239,1433460
1433610,1433640
1433910,1433998
1435580,1435800
1438080,1438300
1440100,1440600
1440989,1441110
1442287,1442400
1442500,1442744
1443302,1443403
1443880,1443904
1444060,1444200
1504880,1505180
1505694,1505772
1511060,1511260
1511960,1512160
1551040,1551240
1554920,1555120
1573880,1574080
1574840,1575020
1575120,1575480
1591577,1591789
1594700,1594790
1597720,1597920
1599664,1599809
1615300,1615500
1615620,1615900
1659020,1659268
1665760,1665959
1678980,1679160
1680940,1681140
1686300,1686500
1692425,1692520
1692751,1692900
1693129,1693238
1724340,1724540
1741060,1741240
1745700,1745795
1746032,1746280
1758860,1759080
1764340,1764520
1778080,1778160
1778320,1778580
1778800,1779233
1782740,1782960
1783040,1783220
1789120,1789340
1826828,1826921
1832940,1833140
1834160,1834225
1858720,1858920
1859300,1859560
1889873,1890076
1890274,1890357
1891040,1891240
1891658,1891852
1906300,1906500
1908766,1908886
1909180,1909320
1919380,1919700
1944300,1944480
1960140,1960320
1969060,1969360
2015148,2015213
2044900,2045140
2046560,2046740
2049520,2049740
2050200,2050420
2050560,2050760
2053414,2053474
2061444,2061640
2091700,2091880
2098420,2098560
2108700,2108900
2132300,2132479
2132585,2132776
2133240,2133580
2140080,2140320
2174400,2174580
2180574,2180680
2189480,2189780
2190060,2190224
2194700,2194940
2195000,2195460
2199340,2199580
2205180,2205380
2207280,2207379
2207629,2207698
2207780,2208020
2208340,2208580
2212540,2212720
2213131,2213244
2227720,2227940
2228808,2228980
2229140,2229480
2229940,2230600
2231256,2231396
2231680,2231980
2234520,2234780
2237780,2237960
2255620,2255672
2255800,2256320
2272108,2272255
2272809,2272904
2279450,2279500
2310491,2310600
2311560,2311780
2313120,2313320
2314440,2314640
2314880,2315060
2316779,2316840
2368400,2368580
2372882,2373033
2381813,2382020
2382660,2382842
2391040,2391178
2391540,2391800
2406829,2406993
2412098,2412400
2412520,2412760
2412920,2413080
2413380,2413940
2413960,2414180
2414460,2414640
2430178,2430290
2448180,2448400
2449695,2449944
2451840,2452060
2452320,2452640
2452660,2452940
2459900,2460038
2468594,2468780
2481171,2481220
2494360,2494580
2526220,2526380
2526520,2526700
2526889,2527098
2531110,2531260
2535022,2535101
2539472,2539661
2541640,2541840
2546040,2546420
2546920,2547140
2548080,2548280
2575960,2576020
2583920,2584089
2585520,2585680
2585780,2585980
2586440,2586660
2587180,2587430
2610362,2610494
2642610,2642700
2642921,2643040
2643200,2643360
2646940,2647120
2786748,2786879
2801660,2801840
2822020,2822200
2876060,2876220
2922120,2922300
2975080,2975159
2998627,2998791
3012600,3012779
3024143,3024309
3061100,3061153
3066260,3066440
3068668,3068840
3069100,3069280
3069640,3069820
3070100,3070300
3074320,3074520
3114160,3114435
3133800,3134020
3172561,3172714
3192880,3193120
3219350,3219540
3249820,3249871
3262293,3262412
3284128,3284221
3291020,3291200
3313200,3313440
3320020,3320200
3349852,3349946
3350915,3351108
3369963,3370044
3410220,3410400
3417234,3417285
3418147,3418338
3424780,3424960
3453260,3453440
3454300,3454520
3455011,3455173
3471375,3471604
3471840,3472020
3477460,3477620
3477912,3477982
3482051,3482194
3482380,3482560
3483780,3484100
3491340,3491560
3491875,3491996
3501980,3502160
3504220,3504480
3510320,3510600
3530519,3530597
3531380,3531640
3533560,3533751
3543060,3543320
3543340,3543520
3547541,3547660
3548322,3548503
3565320,3565479
3573360,3573640
3587420,3587680
3611580,3611780
3613540,3613634
3619080,3619260
3621180,3621340
3624740,3624960
3625640,3625860
3650040,3650240
3651540,3651660
3652160,3652260
3652782,3652882
3668920,3669100
3678477,3678560
3688528,3688673
3695680,3695880
3720184,3720256
3724500,3724680
3727340,3727540
3747320,3747500
3772520,3772740
3773527,3773636
3773853,3774040
3776040,3776220
3785543,3785713
3796480,3796640
3809820,3810060
3827840,3828000
3856625,3856820
3857240,3857460
3858283,3858438
3899500,3899880
3900360,3900920
3901300,3901500
3907260,3907540
3910880,3911060
3925074,3925216
3943001,3943057
3948447,3948640
3956581,3956760
3992160,3992420
4008014,4008102
4018955,4019048
4060880,4061080
4091610,4091680
4124980,4125040
4173260,4173460
4228020,4228300
4267540,4267760
4268960,4269079
4317371,4317444
4331820,4331920
4362753,4362875
4375920,4376120
4380620,4380860
4395240,4395440
4422640,4422800
4425940,4426160
4431720,4431790
4509000,4509160
4555680,4555860
4585300,4585520
4603520,4603740
4650560,4650780
4652660,4652880
4653154,4653238
4656060,4656167
4656360,4656560
4666760,4667100
4668840,4669040
4684302,4684484
4700932,4701120
4745669,4745840
4768600,4768780
4778080,4778260
4826180,4826340
4939587,4939644
4957980,4958077
4963360,4963560
5005740,5005920
5119640,5119780
5141059,5141231
5277173,5277224
5286384,5286501
5348922,5349088
5444515,5444630
5456161,5456294
5481960,5482160
5510000,5510180
5514640,5514840
5551740,5551860
5568020,5568089
5571020,5571200
5598040,5598380
5611920,5612131
5621120,5621280
5637295,5637444
5640982,5641072
5660285,5660496
5686300,5686500
5687000,5687160
5721929,5722052
5745900,5746060
5760521,5760630
5768136,5768290
5830851,5831020
5845510,5845680
5856534,5856707
5888701,5888875
5893780,5893920
5896380,5896540
5916100,5916280
5975260,5975440
5978500,5978859
5980500,5980700
5982940,5983100
5992480,5992680
6025414,6025480
6026120,6026360
6034540,6034720
6041520,6041700
6052560,6052720
6052960,6053180
6075860,6076080
6080680,6080840
6082433,6082539
6099820,6100020
6105270,6105420
6108940,6109120
6116255,6116499
6127800,6128020
6129426,6129567
6141680,6141860
6148720,6148960
6157800,6158020
6162852,6162999
6171620,6171800
6179260,6179417
6180325,6180452
6183560,6183760
6185896,6186054
6199580,6199800
6204940,6205160
6205200,6205440
6205960,6206160
6206574,6206740
6208062,6208133
6209770,6209957
6222780,6222935
6235920,6236140
6238743,6238911
6245100,6245360
6245960,6246180
6246300,6246480
6246840,6247000
6249043,6249344
6260000,6260200
6261102,6261218
6280860,6281080
6303789,6303988
6322302,6322476
6343620,6343800
6348040,6348200
6348260,6348440
6348520,6348780
6352341,6352488
6353770,6354000
6354140,6354380
6358938,6359101
6359720,6359980
6363220,6363380
6378219,6378354
6385800,6386020
6386578,6386659
6393340,6393580
6393680,6393920
6397149,6397240
6404731,6404880
6412969,6413120
6414440,6414640
6415340,6415460
6419255,6419425
6419600,6419760
6419861,6419940
6423540,6423740
6423800,6423934
6437100,6437280
6438100,6438320
6440386,6440686
6440720,6440742
6445220,6445380
6464620,6464789
6475628,6475806
6486580,6486740
6489940,6490140
6490480,6490680
6490804,6491046
6491600,6491820
6497724,6497783
6517644,6517766
6523700,6523860
6553272,6553348
6554480,6554660
6559280,6559440
6579800,6580040
6580735,6580840
6580874,6581080
6582460,6582640
6584240,6584424
6596476,6596587
6601160,6601360
6601820,6601920
6602760,6603060
6603220,6603494
6609700,6609860
6612760,6613040
6613500,6613760
6613967,6614160
6624760,6624960
6625060,6625240
6625850,6626070
6634700,6634900
6646600,6646780
6662560,6662747
6686483,6686611
6701740,6702020
6720100,6720280
6724640,6724840
6724940,6725140
6727560,6727740
6743860,6744060
6784520,6784740
6785020,6785360
6785740,6785900
6786136,6786307
6794260,6794440
6795720,6795980
6800820,6801020
6803477,6803644
6807903,6808052
6854399,6854475
6860120,6860280
6889960,6890160
6891868,6891929
6962177,6962244
6962480,6963240
6991340,6991540
6998360,6998560
7026260,7026450
7042840,7043020
7046440,7046580
7070480,7070680
7075420,7075620
7079800,7079980
7103360,7104020
7117600,7117840
7117940,7118140
7120968,7121097
7127489,7127638
7153857,7153921
7177080,7177320
7208000,7208180
7218320,7218520
7223640,7223820
7224840,7225040
7255680,7255940
7262780,7263020
7265800,7266000
7266120,7266320
7278160,7278380
7298860,7299140
7299360,7299700
7299909,7299961
7300040,7300280
7301000,7301200
7301380,7301679
7303000,7303200
7303628,7303920
7303940,7304060
7333660,7333940
7334800,7335000
7335340,7335600
7340060,7340240
7341283,7341480
7379560,7379660
7399591,7399740
7401860,7402160
7403400,7403560
7419520,7419720
7454160,7454320
7469340,7469500
7471020,7471200
7474900,7475100
7475200,7475380
