start,end
18195494,18195580
18212340,18212460
18213020,18213200
18238680,18238840
18252940,18253100
18274328,18274440
18275270,18275400
18276364,18276520
18280060,18280240
18281449,18281587
18299092,18299240
18643900,18644060
18706690,18706761
18727237,18727309
18824853,18824990
18870692,18870808
18998556,18998687
19089400,19089600
19118460,19118535
19154200,19154340
19345870,19345964
19346040,19346320
19439160,19439268
19460180,19460380
19496620,19496864
19564940,19565100
19587760,19587960
19588120,19588200
19595868,19595929
19597000,19597180
19597640,19597840
19601860,19602140
19602420,19602720
19602948,19603079
19604300,19604500
19606200,19606420
19619020,19619200
19633500,19633680
19634320,19634500
19685140,19685320
19691562,19691746
19713720,19713880
19780855,19781320
19781600,19781780
19782200,19782480
19782920,19783140
19811469,19811714
19817175,19817375
19818300,19818520
19845840,19846040
19861000,19861220
19862440,19863000
19863500,19863880
19864060,19864240
19864840,19865040
19888943,19889029
19910400,19910623
19927200,19927380
19950488,19950573
19957380,19957560
19958220,19958280
19958500,19958780
19959380,19960020
19960180,19960360
19984800,19984980
20035240,20035400
20043194,20043272
20050236,20050325
20090440,20090620
20118560,20118760
20118880,20119160
20119220,20119400
20119660,20119820
20120620,20120820
20127500,20127960
20128751,20128808
20136840,20137080
20160080,20160260
20160380,20160620
20160980,20161200
20161645,20161796
20163460,20163680
20174920,20175140
20182360,20182540
20189260,20189400
20192260,20192520
20197434,20197620
20258440,20258540
20294620,20294780
20295700,20295760
20354100,20354257
20359360,20359640
20360040,20360280
20391680,20391900
20393903,20393940
20420000,20420220
20465580,20465760
20489300,20489477
20492740,20492940
20495200,20495380
20495640,20495860
20525320,20525560
20525780,20525900
20526000,20526540
20538740,20538900
20547700,20547900
20565320,20565440
20565666,20565820
20566520,20566940
20566980,20567260
20567300,20567660
20567980,20568140
20616140,20616380
20616520,20616720
20624325,20624461
20658146,20658229
20661259,20661355
20703304,20703401
20704080,20704280
20709000,20709160
20711440,20711600
20711740,20711960
20712660,20712860
20723479,20723583
20772607,20772756
20773380,20773600
20773880,20774100
20813980,20814220
20814580,20814760
20828620,20828840
20869720,20869886
20882974,20883047
20902040,20902300
20902680,20902860
20924900,20925060
20939840,20940080
20940180,20940420
20943560,20943820
20953320,20953580
20969300,20969460
20991039,20991164
21010740,21010940
21014900,21015140
21017080,21017300
21017460,21017640
21058487,21058600
21060200,21060480
21061500,21061760
21069620,21069940
21071157,21071280
21091907,21092080
21101160,21101382
21110860,21111040
21124940,21125116
21134220,21134361
21134553,21134659
21137800,21137980
21140340,21140620
21175760,21175980
21176500,21176740
21180820,21181020
21242854,21242954
21286206,21286353
21297060,21297240
21297980,21298180
21298620,21298840
21309732,21309812
21347905,21347987
21402720,21402900
21403040,21403202
21429340,21429520
21435980,21436140
21458500,21458680
21458720,21458980
21459220,21459620
21477100,21477300
21479040,21479200
21480400,21480620
21486449,21486580
21501820,21502000
21527289,21527387
21558120,21558300
21603009,21603104
21603160,21603380
21603780,21603980
21604100,21604300
21613820,21613920
21625480,21625680
21637300,21637580
21638320,21638520
21657674,21657820
21670240,21670480
21670900,21671120
21673569,21673720
21673840,21673980
21703960,21704152
21704216,21704298
21767150,21767316
21797708,21797740
21849460,21849640
21879440,21879580
21909479,21909550
21913100,21913247
21998433,21998460
22014560,22014740
22040800,22041020
22107660,22107840
22110493,22110580
22173694,22173880
22204641,22204699
22235720,22235880
22278420,22278600
22372415,22372474
22432840,22432933
22488100,22488220
22506774,22506830
22589547,22589633
22662969,22663027
22665580,22665780
22735460,22735640
22740380,22740520
22744800,22745000
22745220,22745460
22757640,22757820
22793583,22794000
22796220,22796400
22801213,22801278
22801480,22801640
22812940,22813140
22856558,22856698
22915640,22915840
22965320,22965500
23020360,23020540
23066412,23066479
23087980,23088160
23140620,23140780
23159300,23159480
23251340,23251456
23290020,23290340
23319290,23319418
23319720,23319880
23321540,23321700
23321980,23322180
23322529,23322594
23348920,23349080
23350120,23350320
23373944,23374043
23375500,23375800
23376674,23376746
23378220,23378400
23384200,23384400
23399371,23399753
23406980,23407140
23426686,23426808
23426960,23427140
23427440,23427700
23433260,23433420
23433640,23433820
23441300,23441500
23466580,23466940
23469940,23470120
23488520,23488740
23501000,23501200
23511100,23511280
23554100,23554298
23558920,23559260
23567927,23568068
23570268,23570477
23578740,23578960
23579140,23579400
23618420,23618620
23621320,23621540
23667905,23668014
23675160,23675360
23678918,23679105
23679320,23679500
23707820,23708000
23709712,23709779
23715880,23716080
23741980,23742140
23743520,23744000
23750874,23751043
23751280,23751460
23751580,23751723
23753560,23753800
23778992,23779120
23795062,23795138
23859520,23859680
23866440,23866640
23867060,23867220
23868540,23868840
23871720,23871880
23876380,23876560
23888680,23888880
23889380,23889560
23889811,23889860
23889900,23890560
23899700,23899860
23921500,23921660
23929040,23929240
23952450,23952565
23956220,23956400
23960660,23960820
23969700,23969920
23979440,23979800
23980200,23980380
24006000,24006102
24020420,24020600
24032411,24032620
24032720,24032960
24053302,24053419
24053520,24053720
24076200,24076401
24087749,24087835
24097220,24097400
24127260,24127440
24148880,24149080
24159960,24160280
24160540,24160760
24161546,24161736
24184580,24184769
24208440,24208640
24215827,24216034
24217660,24217840
24220200,24220400
24221180,24221340
24226040,24226219
24228940,24229120
24270706,24270840
24306771,24306880
24307360,24307560
24313560,24313720
24314660,24314785
24348840,24349040
24387475,24387529
24419800,24419980
24424360,24424540
24478174,24478284
24501040,24501240
24502860,24503040
24503100,24503320
24505364,24505520
24510845,24511012
24511540,24511780
24512140,24512360
24512380,24512920
24540940,24541120
24555100,24555260
24580380,24580584
24583940,24584058
24605960,24606120
24627240,24627380
24630935,24631089
24665219,24665291
24671000,24671200
24671460,24671640
24671786,24672020
24678340,24678428
24683980,24684160
24692627,24692707
24694180,24694380
24728120,24728280
24741360,24741540
24746740,24746920
24746960,24747180
24747460,24747820
24802180,24802340
24812559,24812680
24823416,24823600
24851687,24851779
24866687,24866780
24905340,24905500
24910640,24910721
24910840,24911020
24911140,24911360
24922840,24923120
24923260,24923460
24968515,24968540
24985251,24985392
24995300,24995500
24997460,24997640
25001520,25001740
25002388,25002620
25005260,25005440
25017997,25018220
25018720,25019060
25037300,25037500
25047120,25047380
25062620,25062780
25065563,25065650
25085300,25085460
25114280,25114460
25172280,25172384
25214840,25215120
25217120,25217320
25233060,25233240
25249220,25249420
25253820,25253980
25267800,25267980
25286622,25286820
25287400,25287660
25292432,25292571
25295320,25295500
25301440,25301660
25317860,25318040
25319020,25319240
25329840,25330000
25330671,25330812
25372780,25373008
25375840,25376020
25406460,25406640
25429646,25429772
25433556,25433641
25462880,25462989
25478160,25478480
25509920,25510100
25571279,25571480
25574540,25574740
25652875,25653020
25725236,25725373
25727419,25727555
25771300,25771457
25772083,25772177
25829820,25829980
25887016,25887110
25901727,25901928
25943800,25943891
25954067,25954160
25980341,25980560
26020000,26020046
26022702,26022840
26037360,26037560
26050677,26050880
26051920,26052120
26062940,26063120
26074780,26074980
26075689,26075797
26112960,26113120
26132907,26133020
26134060,26134138
26140298,26140371
26184800,26184980
26186480,26186720
26187071,26187140
26187360,26187414
26220721,26220781
26221780,26221960
26222220,26222580
26253820,26254180
26254360,26254389
26254660,26254900
26255900,26256000
26280960,26281072
26300280,26300440
26377100,26377320
26386195,26386350
26425580,26425680
26449169,26449250
26457300,26457500
26480580,26480760
26482660,26482860
26496700,26496880
26503035,26503149
26508980,26509140
26529543,26529720
26534214,26534316
26557480,26557660
26591180,26591262
26605960,26606120
26628840,26629000
26629360,26629560
