start,end
252580,252800
256976,257063
267140,267360
267440,267600
277660,277820
280860,281040
290180,290360
295240,295400
328220,328380
339620,339780
342161,342352
342800,343000
343640,344260
344440,344640
344740,344980
345581,345635
348303,348470
348620,348860
371859,371975
373415,373517
380680,380850
383960,384140
407183,407254
408680,408820
409080,409280
424187,424251
446515,446662
447220,447420
459860,460100
460200,460380
461840,462120
463260,463440
480260,480440
482580,482652
487820,488020
488500,488800
488980,489200
491540,491700
492100,492300
495400,495620
495720,495900
498235,498362
506780,506960
507080,507280
507820,508000
509561,509740
510700,510900
511228,511440
513060,513340
516660,516860
517000,517420
517700,517960
518420,518660
525320,525405
531020,531200
531521,531778
532565,532626
532920,533240
543454,543511
543900,544080
550160,550340
551400,551560
551920,552016
552620,552820
556000,556280
556660,556860
566520,566740
571000,571600
571680,571880
572220,572500
572800,573340
573360,573600
574760,574980
575520,575760
575922,576080
580621,580680
581791,581980
582943,583158
583940,584200
584460,584660
585800,586040
586440,586551
587020,587220
588220,588400
588799,588962
589380,589600
589800,590000
590360,590580
590840,591080
591580,591740
592480,592632
593632,593795
597480,597720
603780,604020
604380,604740
605040,605320
605360,605428
605741,605900
610740,611040
628301,628452
632620,632800
632860,633080
633560,633760
634000,634260
639580,639900
642880,643080
659631,659778
661500,661700
662220,662380
663200,663480
664980,665160
669120,669460
675489,675900
676301,676472
679740,679940
680400,680720
680900,681180
695492,695598
698680,698840
703700,703940
704080,704160
707620,707800
708740,708940
719220,719340
720140,720300
734140,734320
737880,738020
741620,741800
743418,743487
743697,743800
745220,745420
748280,748460
751151,751329
751720,751880
752724,752887
753029,753284
756380,756580
761740,761916
770359,770520
771360,771520
775120,775327
777900,778100
789440,789680
791260,791480
791660,792080
792540,792720
796940,797340
797740,797980
798641,798949
799060,799620
799660,799820
800580,800760
817969,818019
820963,821160
821240,821440
822322,822488
823760,823940
830242,830400
831825,832180
843500,843700
844143,844360
844440,844740
848767,848900
850360,850760
850932,851133
857095,857259
859092,859360
859640,859780
860480,860720
860780,861060
861880,862340
862520,863020
863940,864120
869480,869660
871880,872060
872332,872401
872780,872960
873160,873360
889000,889200
893140,893300
893540,893733
895460,895657
898797,898944
900500,900940
903620,903780
907320,907540
908700,908880
909240,909460
911849,911974
912620,912840
912920,913340
917040,917300
917660,917980
921720,921974
924600,924780
925040,925240
925380,925820
926760,926940
927067,927225
927420,927590
928020,928153
939500,939800
944180,944400
947864,948077
949260,949440
951620,951820
952520,952800
953200,953420
953860,954102
954420,954640
954880,955100
958960,959200
960065,960240
961105,961560
962340,962520
965268,965369
970740,970940
980120,980300
980620,980780
982780,982980
984220,984400
984660,984780
991280,991500
991680,992040
996440,996620
998139,998277
1000180,1000360
1001740,1001920
1017120,1017300
1017440,1017640
1018520,1018700
1019059,1019151
1020028,1020320
1020480,1020720
1021100,1021320
1021600,1021800
1025920,1026100
1026460,1026660
1027160,1027560
1028140,1028540
1028620,1028860
1030680,1031000
1035980,1036160
1038160,1038360
1039092,1039153
1039220,1039600
1039940,1040180
1040580,1040760
1040960,1041280
1041980,1042140
1042260,1042460
1042679,1042860
1043240,1043460
1044520,1044660
1045240,1045540
1047680,1047880
1052380,1052880
1053760,1053959
1063027,1063300
1064480,1064680
1064960,1065180
1066300,1066500
1067020,1067300
1067682,1067808
1068166,1068312
1073399,1073620
1074800,1075080
1075560,1075680
1079580,1079780
1082200,1082480
1082600,1082820
1095360,1095600
1095904,1096060
1099040,1099100
1099600,1099740
1101421,1101625
1101860,1102080
1102520,1102700
1103760,1104040
1104500,1104700
1104920,1105200
1105696,1105819
1106980,1107180
1112220,1112520
1113380,1113600
1123140,1123340
1125740,1125905
1132200,1132380
1133660,1133900
1142111,1142232
1161760,1162000
1165000,1165280
1169960,1170160
1170526,1170600
1173380,1173680
1173720,1173920
1174200,1174440
1175191,1175356
1189520,1189720
1192520,1192700
1194500,1194720
1203520,1203720
1204540,1204720
1205520,1205780
1206456,1206640
1206980,1207260
1207500,1207800
1207920,1208180
1208555,1208694
1217460,1217620
1218120,1218300
1223180,1223340
1237820,1238220
1239780,1239980
1240260,1240500
1241560,1241780
1244500,1244680
1246018,1246089
1247400,1247660
1248120,1248320
1248460,1249120
1249640,1249920
1250460,1250760
1250860,1251100
1251380,1251580
1251727,1252000
1252080,1252480
1252680,1252744
1252860,1253180
1253260,1253460
1253540,1253740
1254672,1254820
1259220,1259440
1260354,1260501
1260860,1261120
1265460,1265640
1265900,1266180
1266440,1266700
1267020,1267200
1267400,1267680
1267700,1267860
1268287,1268560
1269080,1269320
1269580,1269780
1270940,1271200
1271960,1272160
1272200,1272440
1272780,1273000
1273560,1273660
1274140,1274360
1274640,1274780
1274920,1275160
1275340,1275560
1275740,1276020
1279800,1279980
1283352,1283475
1284303,1284529
1285101,1285295
1286100,1286320
1288074,1288149
1289740,1289900
1295640,1296020
1304460,1304594
1307440,1307640
1308740,1308940
1312380,1312560
1314343,1314518
1315766,1315960
1325260,1325500
1333860,1334060
1354740,1354960
1355680,1356020
1365449,1365535
1366940,1367134
