start,end
135100,135144
139352,139421
180800,180871
181108,181200
181400,181560
186980,187129
268011,268100
777860,778040
778740,778860
779086,779320
779820,780000
804927,805000
817260,817403
825880,826060
826680,826943
826971,827020
827231,827282
827440,827640
830160,830264
831346,831540
831720,831880
832254,832419
842860,843040
849703,849760
858106,858220
866406,866523
869780,869980
898857,898954
904640,904880
906860,907040
911280,911460
912953,913067
921140,921340
922696,922773
923367,923468
923760,923980
924368,924540
924760,925060
925580,925780
935900,936080
938180,938380
939200,939380
940260,940460
940840,941038
941660,941920
942520,942720
943180,943440
944392,944524
958571,958727
959220,959440
960440,960640
960780,961160
961220,961540
966100,966320
966360,966580
966920,967080
976120,976300
978260,978678
980758,980817
984260,984420
997089,997228
998600,998820
998920,999440
999600,999840
1000080,1000280
1000760,1000989
1001429,1001620
1001860,1002060
1002178,1002360
1003180,1003540
1003780,1003960
1005000,1005219
1005300,1005640
1006681,1006796
1013340,1013520
1013977,1014130
1015530,1015640
1019360,1019740
1020020,1020320
1020540,1020980
1021180,1021380
1024260,1024440
1033080,1033340
1040720,1040980
1058000,1058140
1058320,1058580
1059056,1059140
1059240,1059480
1059540,1059740
1062080,1062300
1062560,1062820
1063880,1064100
1064260,1064500
1065700,1065900
1066837,1066990
1068120,1068300
1068500,1068760
1069200,1069460
1069900,1070660
1074238,1074416
1079400,1079689
1079720,1080180
1080220,1080420
1080480,1080660
1091740,1091940
1109820,1110040
1113460,1113660
1115220,1115414
1116080,1116460
1116780,1117000
1122220,1122360
1135460,1135660
1137453,1137546
1141691,1141778
1142460,1142620
1145180,1145380
1155390,1155564
1156540,1156799
1157480,1157680
1158000,1158180
1170446,1170552
1175249,1175376
1180503,1180648
1185620,1185800
1200940,1201122
1201380,1201660
1203063,1203194
1203940,1204100
1205106,1205205
1208080,1208280
1208980,1209160
1209310,1209391
1210070,1210325
1210387,1210500
1230780,1230960
1231440,1231640
1231960,1232180
1237220,1237300
1239880,1240060
1244340,1244540
1245327,1245422
1265100,1265300
1273022,1273260
1273288,1273380
1273800,1273980
1283940,1284120
1287742,1287822
1290260,1290420
1291300,1291480
1291920,1292120
1293224,1293296
1293940,1294120
1299140,1299340
1300100,1300280
1300404,1300503
1302067,1302197
1304760,1304920
1305040,1305200
1305660,1305840
1306160,1306340
1306780,1306934
1307540,1307800
1307920,1308180
1308280,1308700
1309280,1309980
1315580,1315760
1318340,1318500
1324600,1324780
1337800,1337980
1344760,1345080
1345180,1345371
1347980,1348220
1348440,1348740
1349000,1349060
