start,end
5128400,5128540
5154799,5154909
6369032,6369080
6565860,6566040
8988865,8989000
8989220,8989600
8989860,8990460
8990480,8990660
8990920,8991080
8991260,8991440
8991680,8991780
8992040,8992520
8992880,8993140
8993240,8993580
8993860,8994220
8994300,8994680
8994900,8995200
9010300,9010416
9010547,9010645
9011000,9011180
9011323,9011410
9011580,9011780
9012060,9012220
9012380,9012680
9012891,9013012
9013080,9013360
9013620,9013800
9013960,9014160
9014240,9014420
9014840,9015000
9015260,9015360
9015460,9015760
9823480,9823640
10270240,10270354
10325780,10325920
12988520,12988600
13280620,13280700
14158017,14158069
14253720,14253880
14259780,14259940
14306680,14306780
14383160,14383480
14403840,14404020
14533520,14533680
14534040,14534360
14555000,14555220
14565346,14565421
14738040,14738220
14741340,14741520
14766320,14766500
14773900,14774060
14862900,14863058
14864680,14864800
14875780,14875848
14876605,14876720
14877920,14878030
14901560,14901800
14953080,14953202
15016320,15016498
15058984,15059240
15115615,15115682
15210360,15210420
15222084,15222320
15222740,15223080
15224360,15224580
15293320,15293480
15401018,15401100
15431266,15431325
15438034,15438144
15483260,15483460
15592380,15592560
15631461,15631552
15679839,15679904
15706760,15706980
15729640,15730000
15731320,15731480
15826260,15826420
15855640,15855698
16082641,16082723
16330420,16330620
16484873,16484942
16534785,16534841
16551500,16551599
17387180,17387320
17419040,17419106
17454620,17455000
17492160,17492320
17501320,17501419
17501500,17501720
17511880,17512180
17512300,17512480
17512560,17512760
17512840,17513040
17551007,17551145
17554716,17554823
17586000,17586180
17611600,17611800
17612840,17613080
17679140,17679300
17689040,17689480
17726100,17726320
17818560,17818660
17819580,17819780
17848404,17848566
17849160,17849360
17925100,17925280
17931160,17931380
18041161,18041320
18245774,18245876
18295340,18295433
18295450,18295502
18499880,18500080
18840260,18840416
19537624,19537683
19566761,19566884
20882560,20882760
20971434,20971580
21003820,21003980
21164020,21164169
21397060,21397120
21492311,21492376
21903260,21903420
21921781,21921920
22475859,22475940
22728227,22728349
22792060,22792220
23392013,23392077
23565940,23566068
23853954,23854067
23968767,23968836
23984608,23984700
24148581,24148720
24280721,24280860
24636055,24636100
24721742,24721793
24846385,24846491
25385980,25386160
25421882,25421939
25574000,25574200
25607460,25607640
25608340,25608540
25657228,25657400
25699767,25699860
25708582,25708780
25734900,25735140
25735600,25735800
25735980,25736043
25790140,25790380
25791400,25791580
25801620,25801800
25862620,25862800
25881920,25882080
25895892,25896000
25954560,25954740
25963240,25963560
25963660,25963960
25964160,25964260
25998240,25998520
26032408,26032531
26099800,26099898
26115451,26115520
26140200,26140480
26169140,26169340
26170020,26170220
26170740,26170900
26171060,26171200
26273892,26273984
26388940,26389120
26390160,26390455
26405820,26405975
26462847,26462960
26716020,26716151
26769744,26769900
26816120,26816253
26849580,26849720
26850105,26850281
27133123,27133220
27217488,27217542
27446979,27447035
27524896,27524968
27701120,27701280
27998400,27998560
28051705,28051839
28336500,28336616
28488130,28488217
28518860,28518960
28601195,28601281
28745140,28745320
28745800,28745980
28781720,28781750
28781760,28781900
28885060,28885480
28940280,28940467
28952882,28952939
28988300,28988500
28992880,28993120
29002680,29002880
29019300,29019500
29024540,29024760
29024840,29025060
29073660,29073860
29075820,29076020
29090100,29090280
29114780,29115040
29162920,29163080
29164440,29164640
29168920,29169140
29181860,29182020
29188060,29188260
29196400,29196620
29217840,29218080
29267871,29267961
29298760,29299000
29300060,29300420
29348620,29348800
29372440,29372600
29376660,29376860
29476540,29476720
29499800,29500020
29571720,29571771
29849807,29849999
29913120,29913189
30072630,30072771
30119355,30119451
30194805,30194980
30227741,30227880
30341060,30341240
30408980,30409160
30434139,30434312
30505761,30505879
30718300,30718600
30719520,30719660
30771161,30771293
30831260,30831480
30839509,30839568
31043190,31043260
31086540,31086720
31098620,31098840
31109122,31109195
31117380,31117580
31180620,31180820
31198580,31198780
31203480,31203700
31203780,31204020
31219160,31219479
31273430,31273629
31282200,31282680
31283780,31283960
31285100,31285300
31294120,31294320
31316520,31316800
31336300,31336489
31344220,31344399
31347520,31347720
31351500,31351700
31354200,31354460
31354580,31354800
31354900,31355200
31366900,31367120
31372320,31372520
31420580,31420680
31457776,31457943
31459580,31459760
31509740,31509900
31514774,31514896
31526141,31526246
31554540,31554780
31554840,31555020
31559060,31559280
31559440,31559600
31580860,31581060
31604740,31604880
31606180,31606280
31630180,31630340
31659520,31659720
31732020,31732300
31750900,31751100
31752528,31752614
31780980,31781180
31785980,31786120
31866180,31866380
31889220,31889355
31933780,31933940
31943714,31943765
31992080,31992133
32007574,32007742
32094900,32095080
32096580,32096780
32100200,32100340
32132140,32132253
32184589,32184760
32258000,32258160
32258420,32258620
32279020,32279280
32339760,32339940
32359820,32360000
32392948,32393163
32393280,32393607
32403251,32403394
32412958,32413063
32433124,32433235
32433420,32433586
32457560,32457720
32463460,32463680
32463900,32464200
32569440,32569820
32569860,32570060
32578200,32578360
32597220,32597480
32601080,32601260
32612460,32612700
32624760,32625000
32653420,32653640
32727900,32728140
32728345,32728540
32771300,32771440
32771720,32771880
32771960,32772180
32826720,32826900
32844620,32844880
32845140,32845360
32884148,32884320
32912020,32912160
32916800,32916980
32921780,32921960
32940540,32940720
32958420,32958640
32958660,32958800
32994462,32994604
33011560,33011740
33014420,33014580
33042920,33043140
33079060,33079260
33122200,33122360
33127240,33127600
33132202,33132343
33197000,33197200
33199880,33200060
33203911,33204220
33229600,33230020
33230210,33230300
33266059,33266120
33266300,33266420
33269180,33269380
33287220,33287380
33302880,33303040
33324820,33325020
33361300,33361500
33374740,33374920
33379980,33380140
33380620,33380840
33383160,33383380
33401060,33401280
33445360,33445560
33479860,33480220
33491680,33491860
33540820,33541040
33541320,33541540
33542080,33542300
33542840,33543100
33543420,33543580
33588640,33589220
33605880,33606040
33641740,33642000
33642200,33642500
33655720,33655900
33656020,33656220
33683360,33683600
33685987,33686174
33709456,33709538
33761780,33761960
33801760,33801980
