start,end
11540,11780
33700,33920
38240,38420
46540,46734
46800,46920
47000,47260
68720,68920
69440,69620
71717,71920
115360,115540
142220,142380
142607,142800
172180,172340
182640,182800
246560,246760
263980,264280
264700,264940
332683,332880
383940,384140
501260,501440
529480,529660
535321,535520
601083,601149
602700,603280
603500,603660
634700,634880
637020,637220
667445,667640
676760,677140
677380,677560
697380,697540
714380,714560
715986,716103
739920,740240
740540,740880
854520,854720
860640,860840
890980,891140
893460,893660
898500,898660
954486,954620
1051160,1051360
1136215,1136320
1140440,1140640
1183380,1183580
1246363,1246500
1271832,1271908
1417921,1418080
1519040,1519130
1538760,1538940
1546100,1546280
1550820,1551000
1553980,1554220
1592020,1592180
1593960,1594180
1625280,1625680
1675720,1675920
1701920,1702120
1743109,1743298
1750900,1751080
1769840,1770020
1781480,1781660
1817520,1817800
1854920,1855080
1886540,1886680
1888080,1888249
2057280,2057460
2120860,2121055
2526428,2526517
2573820,2574148
2613400,2613660
2665340,2665560
2665768,2665822
2698620,2698840
2810626,2810761
2844271,2844460
2846700,2846960
2888911,2888966
3283640,3283684
3303680,3303860
3377340,3377540
3377820,3378020
3379560,3379780
3423980,3424180
3443783,3443885
3462340,3462500
3483358,3483420
3518860,3519240
3519440,3519660
3535960,3536380
3536400,3536580
3536799,3537000
3558300,3558560
3575140,3575360
3605400,3605560
3628900,3629100
3651080,3651240
3660700,3660900
3662380,3662580
3690071,3690175
3692460,3692660
3728240,3728400
3738540,3738720
3780880,3781080
3785300,3785460
3805220,3805420
3827766,3827940
3836060,3836200
3874123,3874173
3895756,3895814
3959400,3959560
4486080,4486106
5222464,5222520
5337667,5337758
5365996,5366100
5618479,5618531
5916210,5916262
6353040,6353155
6372723,6372862
6412829,6412920
6452875,6452973
6506360,6506540
6526300,6526500
6556840,6557020
6581168,6581244
6773200,6773420
6791786,6791920
6826560,6826740
6828320,6828500
6845495,6845620
6866500,6866660
6897280,6897460
6914940,6915120
6917260,6917520
6974020,6974220
6976040,6976340
7014440,7014620
7031780,7031980
7037860,7038017
7044360,7044560
7083960,7084140
7097300,7097640
7133720,7133800
7203080,7203240
7226834,7226884
7378221,7378380
7379900,7380060
7427360,7427560
7665653,7665760
7672160,7672300
7773460,7773540
8001000,8001177
8032594,8032661
8050420,8050554
8086985,8087044
8087220,8087398
8091080,8091280
8148400,8148580
8155020,8155200
8189533,8189627
8202284,8202447
8229600,8229880
8284560,8284700
8285080,8285248
8302080,8302260
8312960,8313220
8315860,8316080
8447700,8447900
8454060,8454239
8525600,8525780
8545040,8545200
8583820,8584080
8592860,8593040
8598380,8598560
8628318,8628560
8628620,8628800
8628860,8629060
8633880,8634080
8662620,8662820
8677515,8677540
8678140,8678580
8678740,8678980
8679400,8679660
8679820,8680080
8680280,8680540
8680860,8681100
8681260,8681640
8681840,8682120
8682883,8683120
8683240,8683365
8683380,8683580
8684640,8685259
8685840,8686080
8693281,8693469
8761660,8761860
8804060,8804260
8837540,8837740
8872940,8873120
8882200,8882380
8906280,8906520
8986780,8986891
9003880,9004080
9004940,9004995
9058120,9058280
9071120,9071340
9099400,9099581
9102880,9103420
9110911,9111112
9111346,9111414
9112280,9112640
9138667,9138860
9139820,9140000
9142700,9142940
9145233,9145380
9165720,9165960
9170856,9171057
9175200,9175360
9178480,9178620
9179272,9179500
9179900,9180120
9191080,9191160
9206240,9206460
9206580,9206780
9233040,9233280
9234880,9235180
9240892,9240975
9287140,9287380
9287740,9287960
9288449,9288513
9313565,9313740
9315660,9315729
9333720,9333900
9337133,9337270
9371520,9371667
9378440,9378620
9380940,9381280
9381400,9381620
9386720,9386940
9387160,9387340
9422900,9423100
9423440,9423660
9474980,9475380
9552680,9552880
9554940,9555120
9555300,9555440
9555760,9556080
9556400,9556551
9557760,9557900
9558160,9558280
9559080,9559320
9565520,9565740
9594780,9594960
9595340,9595500
9607980,9608200
9630520,9630660
9631000,9631220
9637380,9637620
9638600,9638780
9675462,9675637
9703260,9703460
9703774,9703980
9752640,9752920
9753220,9753460
9754300,9754480
9770500,9770680
9778020,9778180
9799740,9799960
9801220,9801424
9801852,9801986
9813960,9814120
9830400,9830600
9843260,9843560
9897540,9897720
9914760,9914920
9951460,9951700
9972947,9973030
9976040,9976220
9983820,9983977
9984280,9984420
10006960,10007240
10011720,10011920
10012080,10012220
10012460,10012640
10013120,10013319
10015260,10015620
10016008,10016260
10036089,10036232
10043320,10043520
10043980,10044200
10048780,10049023
10057700,10057911
10072680,10072860
10097460,10097560
10108164,10108300
10120260,10120480
10120580,10120820
10121340,10121520
10121703,10121818
10121829,10122017
10122220,10122420
10122540,10122740
10124620,10124780
10137322,10137399
10141298,10141421
10169260,10169441
10170383,10170543
10188340,10188540
10211990,10212080
10270620,10270800
10283300,10283580
10285620,10285880
10289920,10290120
10298010,10298180
10302520,10302960
10330340,10330480
10331020,10331280
10405540,10405720
10408420,10408600
10409140,10409340
10412500,10412659
10435000,10435220
10448300,10448840
10450081,10450260
10452408,10452600
10497940,10498160
10514857,10515017
10520380,10520500
10538600,10538780
10576000,10576240
10654180,10654340
10658660,10658860
10660040,10660220
10668520,10668720
10689920,10690080
10690420,10690580
10709440,10709620
10716064,10716150
10741211,10741351
10762740,10762960
10765500,10765680
10787620,10787820
10812780,10813000
10817500,10817680
10832400,10832620
10835360,10835580
10872080,10872200
10900320,10900500
10901260,10901440
10909780,10909940
10911820,10911900
10932060,10932260
10936240,10936500
10993080,10993292
11023020,11023240
11056660,11056900
11073380,11073560
11099298,11099388
11112140,11112320
11124560,11124780
11130000,11130180
11132700,11132900
11132960,11133140
11154980,11155300
11155340,11155640
11187220,11187440
11203580,11203800
11234440,11234580
11240200,11240380
11292892,11293060
11320853,11321040
11342800,11343140
11343580,11343740
11344700,11344880
11345240,11345580
11357552,11357642
11374640,11374920
11391720,11391880
11412140,11412300
11418089,11418200
11446780,11446980
11465580,11465740
11466120,11466340
11466680,11466780
11478020,11478180
11483073,11483220
11483300,11483820
11502760,11502940
11506140,11506340
11580136,11580245
11582800,11582980
11584300,11584500
11647973,11648075
11682120,11682320
11688480,11688700
11692980,11693180
11738620,11738800
11744140,11744360
11745220,11745400
11746420,11746700
11754300,11754480
11779260,11779480
11785098,11785180
11829320,11829520
11829560,11829820
11830000,11830240
11830280,11830500
11834545,11834640
11835640,11835735
11863720,11863920
11993900,11993983
12024307,12024372
12048668,12048820
12106452,12106585
12155700,12155880
12177100,12177260
12218990,12219080
12303331,12303392
12416692,12416880
12456340,12456560
12493121,12493315
12534700,12534880
12588345,12588520
12665440,12665620
12714620,12714820
12714900,12715120
12715180,12715390
12716020,12716200
12716640,12717000
12717340,12717540
12727160,12727360
12797948,12798072
12816500,12816700
12816840,12817140
12857054,12857160
12884780,12884980
12885060,12885220
12931320,12931500
12990699,12990829
13006980,13007160
13046680,13046840
13334180,13334340
13474877,13474940
13581645,13581780
13650680,13650740
14277206,14277270
14714797,14714903
14903840,14904060
14907112,14907232
14945160,14945340
14960813,14960900
15031925,15032031
15058140,15058320
15112340,15112540
15159800,15160000
15169680,15169880
15177080,15177360
15191940,15192100
15243940,15244119
15338116,15338240
15363287,15363400
15439880,15440060
15471736,15471873
15472280,15472401
15527420,15527660
15561280,15561460
15577220,15577380
15588420,15588620
15591360,15591438
15591680,15591940
15592089,15592420
15637360,15637560
15674520,15674760
15730540,15730740
15748820,15748920
15799540,15799647
15812591,15812620
15844610,15844719
15939760,15939940
16006320,16006500
16034160,16034360
16058382,16058480
16091655,16091720
16100084,16100180
16218760,16218920
16281940,16282140
16487800,16487960
16525360,16525540
16553320,16553520
16608680,16608860
16609120,16609280
16650660,16650713
16757260,16757500
16773200,16773360
16900500,16900660
17079443,17079548
17123118,17123171
17148405,17148600
17171540,17171760
17268086,17268136
17303141,17303280
17309820,17309980
17441566,17441709
17470900,17471100
17506840,17507040
17507340,17507500
17518300,17518560
17518900,17518941
17538420,17538478
17538500,17538840
17538920,17539400
17539700,17539940
17540400,17540700
17578480,17578960
17579660,17579860
17599700,17599900
17615880,17616140
17643280,17643440
17646160,17646360
17671140,17671320
17673034,17673188
17719620,17720080
17753320,17753348
17753820,17754180
17830720,17830900
17851840,17852020
17869160,17869360
17878550,17878640
17879220,17879420
17892880,17893020
18001740,18001900
18047360,18047420
18047960,18048140
18117720,18117900
18149760,18149960
18178840,18179000
18299600,18299752
18378160,18378340
18382589,18382740
18387500,18387680
18387760,18387960
18404800,18405020
18413640,18414020
18435540,18435720
18482873,18482931
18520640,18520800
18560140,18560260
18560640,18560820
18690480,18690640
18750020,18750180
18855180,18855340
18884200,18884380
18910880,18911077
18987620,18987800
18991600,18991715
18991844,18991908
19021160,19021360
