start,end
10064,10160
76003,76057
94100,94307
105880,106040
106323,106520
107220,107344
107600,107760
109180,109500
110040,110242
110880,111160
111760,111940
136500,136660
154240,154430
158320,158580
159360,159580
189340,189500
250837,250907
267480,267660
268000,268180
286560,286720
322614,322780
323400,323580
335855,335997
360640,360683
390106,390202
413360,413600
427140,427400
429800,429840
429846,430140
449622,449724
475297,475414
477680,477840
489621,489700
494787,494877
497080,497260
499580,499800
499920,500080
500200,500481
500482,500643
515946,516062
519023,519158
523728,523827
596680,596839
596980,597160
604868,604985
616460,616620
624100,624260
629900,630060
649400,649660
657360,657600
657740,658020
658240,658460
659321,659572
683708,683797
685580,685740
700320,700440
702940,703120
703541,703695
703800,704000
711360,711620
711740,711960
712480,712820
730180,730340
741960,742140
778764,778912
812200,812680
812780,813020
831040,831200
832240,832422
839420,839580
845200,845420
848320,848560
864900,865080
903740,903900
904860,905080
939300,939460
961640,961840
987660,987840
995734,995895
1050134,1050249
1053826,1053899
1062660,1062880
1254015,1254122
1270200,1270400
1292280,1292460
1392233,1392300
1393320,1393380
1407248,1407300
1438460,1438640
1488576,1488651
1499407,1499540
1513720,1513799
1559620,1559798
1585980,1586140
1603700,1603840
1664220,1664400
1884760,1884820
1914600,1914760
1998265,1998369
2016142,2016294
2050778,2050862
2083760,2083960
2104960,2105160
2139789,2139895
2173560,2173740
2198081,2198201
2222620,2222820
2222900,2223080
2223980,2224160
2230800,2230960
2273904,2273965
2293282,2293600
2302620,2302860
2302980,2303180
2303900,2304080
2304420,2304760
2308720,2308940
2317000,2317185
2337660,2337840
2410800,2410960
2411500,2411700
2425848,2425966
2471640,2471800
2480640,2480840
2483280,2483384
2486546,2486700
2495007,2495217
2513840,2514040
2515560,2515751
2516300,2516520
2529260,2529460
2536600,2536780
2542060,2542220
2547580,2547780
2570940,2571140
2571380,2571620
2592760,2592980
2605780,2605920
2627912,2628120
2638500,2638628
2646580,2646780
2654800,2655020
2655500,2655960
2656060,2656260
2656660,2656900
2658240,2658440
2659468,2659611
2686380,2686580
2766360,2766540
2875329,2875412
2875666,2875700
2906080,2906280
2906680,2906840
2907204,2907400
2932280,2932460
2939380,2939600
2948140,2948340
2978321,2978447
2978720,2978920
2979329,2979451
2980420,2980620
2981320,2981520
2982580,2982760
2982960,2983140
2984920,2985180
2985720,2985880
2986071,2986500
3008640,3008840
3012361,3012486
3012520,3012969
3013340,3013600
3014100,3014360
3015260,3015480
3037460,3037660
3041993,3042101
3045220,3045665
3051355,3051560
3051780,3051940
3052140,3052340
3058480,3058680
3063060,3063240
3117660,3118000
3120040,3120220
3129380,3129580
3150488,3150553
3151520,3151680
3155680,3155860
3162417,3162548
3187340,3187520
3207700,3207900
3209920,3210100
3211682,3211844
3218020,3218220
3230520,3230720
3246120,3246320
3246630,3246920
3247320,3247580
3247680,3247860
3248700,3248860
3250800,3251027
3256760,3256960
3261460,3261680
3261760,3261920
3262020,3262220
3262920,3263100
3264500,3264680
3279600,3279720
3281520,3281720
3282016,3282152
3296460,3296529
3297040,3297280
3297460,3297660
3305440,3305620
3320160,3320380
3321580,3321740
3322980,3323140
3340100,3340168
3340873,3340946
3368359,3368478
3380440,3380780
3381010,3381080
3381860,3381959
3383400,3383720
3384780,3385180
3389100,3389280
