start,end
148120,148240
148680,148900
157300,157460
168960,169160
188860,189060
215680,215840
217120,217340
257100,257320
291280,291480
291620,291900
292020,292560
292640,292900
293613,293670
330141,330340
363980,364160
382423,382572
391220,391337
408640,408840
408960,409120
422820,423020
524900,525060
551460,551658
579440,579624
582439,582545
593260,593420
617600,617800
624980,625220
660200,660334
682040,682200
686680,686852
692420,692780
693036,693220
710860,711180
711260,711566
722120,722280
723724,723880
781743,781840
787040,787200
797600,797780
835040,835220
835880,836060
836360,836560
837500,837700
838520,838720
864900,865097
894197,894342
900760,901120
902262,902388
903898,904022
906988,907260
912960,913120
958587,958780
963520,963700
1015920,1016100
1024660,1024840
1027520,1027672
1044551,1044637
1110200,1110420
1111160,1111360
1111480,1111625
1123977,1124121
1131820,1132000
1162740,1162856
1190420,1190660
1228700,1228772
1263220,1263400
1267280,1267480
1287360,1287600
1296100,1296220
1296640,1296860
1297800,1298040
1311060,1311240
1311440,1311640
1311760,1312160
1312546,1312860
1313080,1313300
1313380,1313500
1313760,1313940
1316638,1316856
1322780,1322980
1325040,1325220
1325660,1325900
1334860,1334940
1335460,1335720
1336340,1336520
1364240,1364420
1381860,1382068
1389420,1389840
1390200,1390640
1397060,1397240
1424038,1424250
1424400,1424580
1436800,1436980
1449629,1449660
1477520,1477740
1479147,1479380
1481400,1481680
1482900,1483060
1485780,1485960
1524100,1524300
1525900,1525931
1552540,1552720
1553800,1553967
1555035,1555090
1555160,1555400
1556480,1556580
1596340,1596520
1604400,1604620
1609230,1609560
1609760,1610000
1610620,1611000
1611420,1611600
1611709,1612083
1637080,1637260
1641469,1641658
1689241,1689397
1724740,1724940
1767502,1767700
1793080,1793260
1901680,1901760
1917720,1917960
1952840,1953020
1995846,1996019
2028557,2028803
2037660,2037820
2102456,2102595
2103960,2104240
2104360,2104560
2111300,2111480
2158700,2158900
2166860,2167100
2196180,2196360
2197249,2197303
2209320,2209520
2225680,2225920
2237113,2237331
2244996,2245084
2245560,2245780
2246300,2246506
2353980,2354160
2377001,2377260
2379360,2379540
2396441,2396565
2403660,2403840
2429380,2429540
2429600,2429700
2432320,2432520
2434269,2434406
2448840,2449020
2450683,2450857
2476460,2476700
2482920,2483060
2498396,2498546
2502280,2502460
2504060,2504440
2505720,2505880
2515040,2515440
2518080,2518220
2524260,2524440
