start,end
10640,10740
11520,11720
38240,38420
47024,47200
69446,69650
81508,81608
115386,115605
142160,142360
172160,172360
180036,180159
182640,182770
191030,191128
210880,210937
246580,246760
264760,264980
265600,265908
274620,274780
278389,278560
288210,288280
288523,288716
289740,289840
290220,290380
328880,329013
383280,383440
383980,384160
393800,394020
394120,394164
424860,425127
501260,501460
529480,529640
568205,568364
598312,598372
601000,601240
602820,603100
603123,603160
603563,603680
604921,605034
628660,628840
634660,634940
637040,637220
662695,662789
667440,667620
676020,676580
676760,677140
677380,677560
714380,714560
715980,716140
721961,722069
733139,733236
735935,736021
739940,740280
740560,740880
776642,776697
776740,776880
823045,823120
850503,850744
854520,854720
860620,860820
893460,893680
898460,898660
937700,937760
954460,954640
1022369,1022440
1047600,1047780
1051180,1051360
1055340,1055440
1102824,1102943
1140480,1140680
1231680,1231915
1246420,1246528
1266476,1266545
1271811,1271900
1288513,1288620
1377621,1377675
1431263,1431314
1526917,1527217
1527340,1527540
1528360,1528580
1528926,1529077
1529561,1529762
1529993,1530144
1538780,1538960
1546120,1546280
1550820,1550980
1554020,1554260
1556860,1557060
1587040,1587240
1592000,1592220
1593753,1593978
1594003,1594100
1613869,1613980
1625340,1625520
1631947,1632109
1653240,1653330
1675720,1675960
1721300,1721520
1721877,1722040
1730083,1730303
1737095,1737257
1737258,1737380
1743060,1743280
1743944,1744036
1744267,1744520
1750900,1751080
1769820,1770020
1811240,1811480
1817500,1817760
1818540,1818720
1854860,1855080
1857020,1857214
1874680,1874756
1886520,1886680
1888060,1888249
1891269,1891422
1891619,1891688
1931320,1931480
1954160,1954380
1972520,1972693
1974520,1974720
1990820,1991082
2057180,2057400
2102040,2102180
2120880,2121080
2142460,2142620
2230020,2230200
2271754,2271812
2291980,2292174
2329040,2329120
2333180,2333440
2411020,2411060
2464215,2464361
2527240,2527440
2530320,2530540
2557801,2557875
2573640,2574220
2613400,2613620
2661040,2661260
2662887,2663080
2663740,2663960
2665320,2665580
2698660,2698840
2719131,2719184
2766138,2766240
2766460,2766580
2770063,2770220
2844317,2844474
2860680,2860876
3001700,3001880
3030480,3030760
3030940,3031139
3034500,3034647
3044588,3044800
3045086,3045240
3078793,3078960
3134380,3134520
3163532,3163584
3179360,3179560
3180447,3180677
3180940,3181180
3198174,3198380
3222739,3222940
3241667,3241700
3248900,3249240
3303680,3303860
3377340,3377680
3377840,3378040
3379560,3379780
3380260,3380440
3396220,3396420
3399064,3399140
3424020,3424180
3443800,3443960
3462340,3462500
3465880,3466100
3483280,3483560
3493765,3493980
3505940,3506042
3516469,3516620
3518400,3518640
3518880,3519260
3519440,3519640
3523891,3523969
3528332,3528380
3535960,3536620
3536800,3537000
3539943,3540140
3558420,3558580
3558920,3558980
3559224,3559325
3574600,3574624
3575140,3575360
3575713,3576111
3576140,3576302
3581872,3581925
3585820,3586037
3587520,3587720
3605380,3605580
3628920,3629120
3651060,3651280
3651694,3651822
3652234,3652306
