start,end
128422,128507
130600,130654
131180,131340
132616,132705
206580,206800
207440,207720
207917,208001
208620,208840
215700,215975
217086,217230
217800,218000
220660,220804
221066,221254
235860,236140
236420,236620
236820,237020
237360,237720
250840,251020
251620,251820
256800,257120
257411,257567
258243,258403
267120,267360
267520,267700
268120,268320
268820,269020
269120,269800
277560,277760
287304,287468
287840,288200
288540,288900
289020,289220
289700,289758
297600,298060
300020,300220
305040,305180
308040,308280
310106,310251
312300,312520
313860,314140
314457,314593
315393,315443
315444,315708
316260,316540
316900,317122
317720,317978
319520,319721
320720,320940
324260,324460
324700,325140
326360,326556
326920,327340
327460,327620
328054,328246
329420,329720
330396,330582
333761,333844
334380,334580
334680,334940
335640,335670
335780,336120
341500,341760
349404,349498
350800,351117
353440,353620
354000,354220
354500,354660
354760,354900
355236,355620
356115,356219
356280,356440
368100,368160
368600,368800
369080,369282
369380,369540
369740,369940
389080,389300
390280,390460
393300,393460
394040,394280
394540,394720
395080,395300
405380,405476
405671,405858
406940,407220
407380,407580
407711,407931
415060,415240
422260,422620
440300,440460
441960,442120
444520,444760
446987,447140
448060,448480
449308,449575
450120,450320
451020,451200
459866,460115
460500,460880
496800,497100
503460,503660
504025,504240
504380,504600
504780,505020
505540,505760
506300,506480
506760,506980
507240,507500
507857,507957
511820,511869
516533,516654
518680,519120
526368,526433
527359,527470
529026,529240
534560,534821
534859,535044
535580,535820
536100,536355
536440,536740
537340,537540
551660,551880
552154,552340
554140,554262
554960,555180
557450,557601
559054,559191
559820,559992
560423,560494
560660,560980
561300,561693
564283,564425
565922,566107
567602,567819
568460,568760
569242,569369
569600,569800
574280,574460
574693,574780
574984,575300
575725,575940
576080,576280
576340,576520
577064,577208
577321,577520
580112,580284
588000,588200
594459,594587
597267,597373
612202,612391
612843,612955
613540,613780
614880,614963
615620,615880
615940,616120
628620,628880
642684,642860
645695,645821
650644,650788
662800,662980
665880,666040
691060,691240
692220,692440
692860,693100
693400,693780
694080,694160
695060,695380
695560,695820
696100,696420
696540,696720
698080,698320
706000,706200
706486,706650
710400,710580
720700,720920
722020,722180
723340,723520
724440,724620
726360,726580
727679,727756
728020,728240
737985,738099
741640,741820
744831,745000
746440,746620
746740,747035
747240,747460
748040,748220
748500,748700
755440,755620
762557,762657
763260,763460
765360,765560
775783,775931
776380,777360
777440,777600
778020,778280
783660,783840
790040,790220
796180,796440
796872,796977
797280,797480
797920,798120
798200,798400
805276,805500
808500,808680
808900,809020
809180,809400
809500,809700
809760,810000
810201,810355
813600,813820
816460,816640
819440,819620
820060,820260
826880,827400
827480,827660
827760,827960
832540,832780
832800,833040
833340,833560
833980,834220
837545,837950
838420,838680
838874,838983
840007,840180
842024,842266
842460,842660
842740,842940
843980,844180
844840,845020
848400,848580
851520,851670
859740,859940
862160,862340
870160,870340
876040,876280
877760,877920
894888,895080
898120,898300
898600,898820
908360,908540
908866,909022
910060,910260
910760,911000
911300,911600
911640,911880
914780,915060
915343,915517
919200,919520
921507,921720
922000,922200
925220,925560
925660,925920
926571,926855
937820,938200
942989,943066
946154,946319
949786,949907
962834,962908
975880,976080
980784,980929
995865,996100
1016410,1016468
1036643,1036845
1042060,1042240
1051180,1051360
1053220,1053380
1059920,1060080
1072224,1072473
1084560,1084720
1088700,1088900
1114800,1115020
1122149,1122225
1131600,1131760
1154040,1154260
1202119,1202375
1203060,1203260
1221973,1222125
1225132,1225264
1226667,1226835
1226980,1227140
1230532,1230586
1238960,1239140
1256365,1256540
1260060,1260420
1262640,1262840
1264520,1264680
1271020,1271240
1299200,1299400
1304600,1304760
1308180,1308260
1309580,1309760
1310260,1310512
1310901,1310977
1317352,1317540
1317580,1317728
1326460,1326620
1335869,1336040
1336520,1336700
1336902,1337055
1351380,1351540
1351700,1351960
1353242,1353440
1353946,1354123
1356140,1356260
1358380,1358470
1372780,1372960
1382920,1383160
1383340,1383540
1389560,1389880
1400020,1400200
1401700,1401880
1402380,1402559
1422560,1422740
1436020,1436180
1437680,1437862
1448540,1448720
1451060,1451260
1453660,1453880
1458420,1458600
1458940,1459160
1464063,1464220
1467340,1467620
1483017,1483170
1485070,1485164
1486088,1486220
1505540,1505720
1511087,1511246
1512640,1512842
1512970,1513200
1515580,1515740
