start,end
48300,48460
179134,179240
215000,215220
307060,307217
316662,316740
347800,347980
385920,386120
447740,447940
456480,456660
470140,470380
504320,504760
505740,505790
530800,530960
557880,558160
582043,582220
613740,614120
696881,696955
738500,738700
755760,756000
757629,757800
764140,764360
806640,806840
846820,846980
882660,882773
893900,894060
911129,911248
928480,928680
1005160,1005360
1009180,1009380
1018200,1018380
1050141,1050395
1458640,1458800
1605140,1605220
1837560,1837720
1869960,1870160
1913486,1913555
1940200,1940360
2014809,2014934
2015060,2015360
2016660,2016960
2017580,2017642
2067000,2067098
2087780,2087980
2116240,2116400
2121420,2121600
2132620,2132780
2178164,2178244
2181900,2182100
2200166,2200272
2228240,2228420
2241920,2242140
2242300,2242620
2260800,2261300
2261480,2261740
2271580,2271740
2281582,2281683
2368080,2368240
2466220,2466380
2469711,2469874
2559649,2559705
2570720,2570980
2600420,2600559
2655489,2655547
2655746,2655834
2727040,2727212
2728180,2728360
2765380,2765505
2824728,2824868
2844100,2844360
2857700,2857880
2859880,2860080
2872680,2872840
3038450,3038525
3181720,3181888
3240780,3240960
3249367,3249423
3331960,3332100
3337620,3337820
3401640,3401860
3441300,3441460
3467700,3467860
3478582,3478920
3524683,3524884
3525820,3526080
3526340,3526580
3526780,3527040
3647775,3647871
3648402,3648512
3677708,3677772
3708900,3708980
3732700,3732900
3746380,3746640
3809820,3810000
3827240,3827440
3848880,3849060
3863180,3863400
3875320,3875580
3906900,3907120
3932660,3932827
3939981,3940060
3968980,3969180
4038300,4038540
4048560,4048738
4073511,4073695
4077600,4077800
4090600,4090746
4126659,4126723
4137240,4137480
4137912,4138111
4153037,4153115
4197020,4197140
4225420,4225680
4236000,4236380
4238680,4238860
4262760,4262960
4293380,4293920
4297160,4297320
4297420,4297620
4297786,4298112
4298320,4298560
4300000,4300260
4315700,4315900
4334500,4334780
4339440,4339640
4339955,4340020
4345171,4345237
4366800,4367000
4375440,4375640
4382820,4383000
4461560,4461695
4490040,4490260
4498032,4498121
4530432,4530700
4549200,4549340
4555220,4555500
4604680,4604860
4640160,4640320
4662180,4662380
4678204,4678374
4678760,4678903
4679023,4679138
4679380,4679660
4740580,4740757
4741120,4741400
4750136,4750305
4759400,4759574
4762640,4762820
4792660,4793000
4797460,4797640
4833140,4833420
4892920,4893016
4901864,4901956
4924340,4924493
4984380,4984600
4984660,4984920
4985000,4985320
4985880,4986146
4988000,4988200
5186520,5186720
5263641,5263840
5321160,5321338
5389176,5389380
5389403,5389480
5425140,5425304
5437820,5438040
5442503,5442684
5450400,5450620
5509691,5509880
5590120,5590300
5600600,5600760
5620334,5620455
5621460,5621660
5622040,5622220
5628680,5629160
5633400,5633580
5672060,5672280
5675140,5675360
5708540,5708590
5715180,5715400
5799340,5799520
5818020,5818220
5832640,5832760
5833000,5833260
5839340,5839540
5844934,5845033
5869860,5870020
5879600,5879780
5879860,5880100
5884288,5884469
5886200,5886400
5979385,5979551
6006980,6007180
6007420,6007582
6007940,6008160
6008480,6008680
6014819,6015000
6015580,6015800
6024220,6024440
6049900,6050080
6054600,6054780
6055300,6055500
6080340,6080620
6080838,6080880
6102620,6102900
6106787,6106880
6107100,6107320
6153560,6153654
6195092,6195199
6197400,6197560
6306040,6306220
6354200,6354400
6384860,6385020
6413020,6413240
6413529,6413640
6495553,6495704
6566520,6566700
6567140,6567320
6567360,6567600
6568180,6568361
6585280,6585440
6590860,6591080
6645680,6645880
6680940,6681000
6681240,6681520
6681560,6681800
6686520,6686680
6708900,6709060
6716020,6716260
6716300,6716520
6739320,6739540
6757040,6757460
6757540,6757760
6757820,6758080
6758720,6759400
6788160,6788460
6827460,6827640
6829040,6829220
6845980,6846120
6902500,6902700
6907880,6908060
6931960,6932220
6945044,6945160
6955370,6955631
7052700,7052880
7094104,7094300
7123860,7124040
7146700,7146860
7185560,7185591
7185740,7185920
7186284,7186480
7216400,7216580
7216740,7216840
7234260,7234420
7273700,7273842
7360600,7360794
7402140,7402320
7479432,7479508
7536440,7536640
7570240,7570400
7656754,7656920
7657920,7658100
7739751,7739806
7799012,7799060
7799147,7799217
7799280,7799700
7799740,7799900
7844420,7844560
8145303,8145376
9287451,9287520
9790340,9790500
9942920,9943080
9982080,9982240
10060460,10060620
10366280,10366480
10523968,10524031
10675366,10675423
10715760,10715847
10893980,10894080
11235661,11235788
11269071,11269180
11269200,11269298
12141540,12141660
12465017,12465220
12554838,12554920
12604304,12604367
12640100,12640280
12666960,12667100
12702240,12702440
12708640,12708840
12719560,12719720
12723752,12723920
12774860,12775040
12776360,12776580
12784560,12784780
12785320,12785520
12814380,12814700
12817720,12817940
12819900,12820000
12860080,12860300
12884840,12885060
12916140,12916340
12934020,12934260
12958412,12958496
13034280,13034480
13088880,13089020
13213420,13213618
13267871,13267959
13268580,13268740
13351880,13352060
13427640,13427785
13432411,13432541
13942891,13943029
14082929,14082984
14179540,14179780
14182504,14182581
14221700,14221880
14238642,14238767
14251440,14251620
14277300,14277480
14314489,14314860
14315346,14315560
14322200,14322380
14322520,14322720
14322835,14323200
14353600,14353740
14372880,14373100
14400680,14400900
14428860,14429060
14433960,14434140
14442340,14442560
14465560,14465720
14501440,14501522
14616520,14616660
14652902,14653008
14655100,14655188
14661600,14661760
14693356,14693460
14693757,14693842
14768600,14768800
14769300,14769480
14846840,14847060
