start,end
207460,207680
208020,208100
208620,208860
236440,236600
236780,237000
250853,250995
289100,289240
305042,305200
308040,308200
320820,320980
329547,329720
356000,356180
356280,356480
364520,364700
390280,390440
393300,393500
394000,394240
394540,394720
407000,407220
407320,407540
417320,417480
448040,448520
450120,450320
451020,451160
506300,506500
506720,506980
507180,507460
518580,518820
535580,535780
536640,536880
537280,537520
554960,555180
559780,559960
560720,560940
568480,568740
576080,576280
576300,576500
612217,612400
613600,613800
615620,615820
615920,616120
624040,624220
628640,628840
662800,662980
695080,695380
695580,695780
696560,696720
723340,723480
727980,728200
747240,747440
762540,762740
762840,763040
765380,765540
777420,777620
783600,783820
798273,798364
805319,805420
809229,809357
809500,809980
819404,819600
820100,820260
834940,835200
838620,838760
842480,842640
842740,842920
859748,859920
877740,877920
898133,898297
910760,911000
925700,925920
926660,926860
1016720,1016800
1051140,1051340
1060880,1061080
1072220,1072420
1073400,1073540
1114820,1115020
1154040,1154240
1203100,1203280
1203787,1204020
1260080,1260380
1262660,1262860
1264500,1264680
1309680,1309940
1336560,1336700
1351400,1351580
1351700,1351960
1352720,1353060
1382900,1383300
1383360,1383540
1389600,1389860
1391341,1391419
1418280,1418424
1418640,1418756
1458940,1459160
1512680,1512840
1515580,1515780
1546814,1546894
1547197,1547260
1548400,1548620
1554300,1554480
1572220,1572440
1574080,1574260
1574327,1574500
1595520,1595740
1628956,1629040
1640180,1640340
1652793,1652980
1693340,1693500
1694100,1694280
1736620,1736860
1762460,1762640
1763880,1764080
1769460,1769600
1772600,1772800
1825080,1825220
1826721,1826840
1827300,1827480
1834240,1834440
1837842,1838015
1863140,1863340
1863600,1863760
1876521,1876649
1882520,1882720
2077277,2077388
2089580,2089780
2137280,2137480
2150280,2150460
2151520,2151720
2152040,2152200
2156540,2156740
2166205,2166360
2178960,2179160
2180923,2181078
2186800,2186960
2195032,2195143
2197280,2197460
2211220,2211400
2268860,2269160
2299398,2299600
2305420,2305620
2312340,2312520
2384380,2384600
2400380,2400660
2419720,2419920
2420780,2421000
2428300,2428500
2444380,2444456
2444461,2444700
2444800,2445040
2463180,2463360
2463460,2463660
2531460,2531660
2532800,2533020
2533860,2534040
2534340,2534540
2694040,2694172
2700020,2700240
2700760,2700920
2741940,2742080
2752440,2752600
2769160,2769360
2772860,2773040
2793014,2793149
2837120,2837280
2844100,2844280
2885700,2886040
2888440,2888620
2890800,2890924
2898805,2898961
2902120,2902300
2912600,2912800
2929100,2929500
2929600,2929800
2929930,2930220
2930280,2930680
2930800,2931020
2933460,2933660
2940660,2940840
2941300,2941480
2975700,2975880
2991915,2991975
2992300,2992520
2992660,2992860
3021300,3021460
3037380,3037560
3049920,3050160
3057400,3057600
3058800,3058860
3091920,3092120
3110220,3110460
3124560,3124740
3126600,3126780
3160380,3160600
3169400,3169600
3195320,3195500
3217220,3217420
3297960,3298127
3340200,3340317
3341400,3341600
3379120,3379340
3408572,3408635
3408820,3408980
3417086,3417220
3422540,3423200
3455000,3455160
3581280,3581460
3590420,3590580
3609780,3609980
3642040,3642240
3642597,3642687
3645000,3645180
3702522,3702620
3797266,3797335
3797600,3797980
3807960,3808160
3808440,3808588
3809200,3809380
3824820,3825000
3840920,3841400
3841660,3841880
3849320,3849492
3855000,3855160
3855500,3855680
3885880,3886100
3905080,3905260
3920160,3920340
3959240,3959325
3994157,3994222
4044160,4044297
4045065,4045300
4072780,4072980
4094580,4094840
4135173,4135243
4176289,4176352
4182180,4182360
4187000,4187200
4187600,4187840
4393640,4393820
4464320,4464520
4493293,4493460
4539696,4539920
4551785,4551851
4607808,4607925
4608160,4608400
4626300,4626480
4636980,4637160
4723040,4723138
4892130,4892217
4892460,4892491
4991220,4991342
5004540,5004720
5124180,5124360
5129500,5129599
5196196,5196338
5204920,5205100
5280660,5280860
5291340,5291520
5336459,5336550
5380820,5381020
5429260,5429560
5476320,5476520
5505560,5505740
5550740,5550920
5553300,5553420
5596060,5596260
5600380,5600560
5611756,5611900
5624923,5624980
5684980,5685180
5712600,5712780
5808540,5808720
5891320,5891488
5923180,5923380
5992720,5992920
6023080,6023260
6099680,6099897
6234010,6234110
6234700,6235100
6235320,6235620
6249860,6250100
6251220,6251420
6282080,6282240
6288206,6288380
6297960,6298100
6298700,6298880
6315900,6316080
6319820,6320020
6320440,6320640
6320700,6320860
6320920,6321100
6321983,6322065
6322140,6322340
6353420,6353640
6357340,6357520
6363160,6363340
6379380,6379540
6389920,6390160
6390200,6390460
