start,end
10739899,10740057
10741329,10741474
10742000,10742160
10934820,10934980
10960300,10960460
10961484,10961674
11035120,11035199
11066003,11066180
11285720,11285880
11443800,11443887
11492672,11492820
11597702,11597817
11600323,11600498
11703707,11703789
11796085,11796210
11815920,11816060
11818181,11818360
11819580,11819731
11819980,11820019
11825180,11825312
11829520,11829700
11879488,11879620
11879836,11879915
11897517,11897613
11899228,11899336
11899905,11900056
11900480,11900612
11911151,11911262
11925488,11925608
11952800,11952940
11954040,11954143
11972842,11972940
11973480,11973555
11973920,11974144
12195111,12195176
12306929,12306993
12541620,12541689
12553552,12553660
12554724,12554780
12555043,12555120
12557772,12557897
12601580,12601800
12602120,12602340
12605539,12605597
12608560,12608720
12631100,12631260
12815760,12815920
15315753,15315800
15358901,15358990
15478245,15478340
15554020,15554120
15714300,15714358
15729640,15729769
15775801,15775940
15814735,15814860
15816605,15816694
16147020,16147180
16391640,16391820
16423593,16423681
16447140,16447320
16447620,16447800
16586280,16586480
16592340,16592520
16599800,16599980
16600620,16600840
16601160,16601440
16601640,16601980
16602200,16602660
16602740,16603300
16603380,16603860
16604660,16605000
16605293,16605451
16624540,16624720
16651302,16651480
16654342,16654393
16655507,16655563
16680260,16680460
16682180,16682360
16697519,16697588
16700511,16700654
16718080,16718280
16747550,16747705
16749400,16749554
16774700,16774880
16775260,16775363
16781520,16781700
16783920,16784100
16795692,16795751
16802320,16802460
16802569,16802640
16825184,16825304
16825420,16825600
16856480,16856651
16858854,16858967
16917520,16917700
16920077,16920160
16932680,16932860
16955780,16955940
16983180,16983360
17009830,17009953
17024440,17024620
17037400,17037660
17038360,17038455
17039073,17039185
17058280,17058440
17074789,17074919
17075060,17075220
17075780,17075940
17084107,17084285
17084320,17084395
17084760,17085020
17085400,17085620
17086444,17086573
17087800,17088000
17095660,17095840
17098580,17098820
17102360,17102560
17119600,17119760
17120440,17120600
17120840,17121040
17121360,17121580
17156040,17156260
17158560,17158800
17158880,17159120
17159240,17159420
17159866,17160015
17162100,17162161
17171240,17171420
17171480,17171740
17171820,17172020
17175980,17176140
17188359,17188513
17198720,17198920
17201360,17201540
17214081,17214260
17234227,17234347
17243574,17243760
17258260,17258440
17261016,17261211
17268560,17268720
17275440,17275600
17359600,17359780
17367000,17367180
17368593,17368654
17368800,17369080
17369280,17369439
17379397,17379593
17419031,17419092
17436789,17436890
17443600,17443800
17446801,17447000
17477548,17477730
17486400,17486580
17501780,17501960
17504863,17505039
17517140,17517300
17529120,17529340
17540580,17540760
17548345,17548520
17558520,17558700
17563000,17563220
17576600,17576820
17580358,17580472
17627960,17628180
17628740,17628940
17633180,17633380
17633420,17633640
17633780,17634020
17634800,17634980
17637640,17637903
17638560,17638800
17638967,17639042
17639480,17639680
17639960,17640200
17664557,17664700
17669347,17669497
17672660,17672800
17673200,17673400
17706620,17706840
17722214,17722359
17724940,17725160
17730726,17730780
17742520,17742700
17760203,17760259
17773340,17773520
17773780,17774160
17774400,17774580
17775089,17775166
17777160,17777660
17779500,17779740
17781366,17781575
